Wall time,Step,Value
1754682616.964721,100000,0.013127614744007587
1754682701.9506896,200000,0.013075953349471092
1754682798.6493802,300000,0.01297936961054802
1754682885.7549534,400000,0.010672506876289845
1754682985.371259,500000,0.013715478591620922
1754683073.96523,600000,0.013622419908642769
1754683173.8368983,700000,0.012618708424270153
1754683263.2563744,800000,0.011039824225008488
1754683351.06536,900000,0.012552318163216114
1754683450.6974242,1000000,0.012107397429645061
1754683539.9932506,1100000,0.009526700712740421
1754683645.772519,1200000,0.011213562451303005
1754683733.8786097,1300000,0.013734348118305206
1754683831.722546,1400000,0.012730137445032597
1754683917.8217719,1500000,0.010795763693749905
1754684004.3185225,1600000,0.012118603102862835
1754684102.8593466,1700000,0.011285854503512383
1754684189.3197653,1800000,0.014193322509527206
1754684287.143533,1900000,0.012144431471824646
1754684373.3639,2000000,0.011134596541523933
1754684468.4944713,2100000,0.011847116984426975
1754684552.5361664,2200000,0.01414362620562315
1754684648.3063,2300000,0.012564094737172127
1754684732.8352695,2400000,0.011337538249790668
1754684816.758848,2500000,0.01299099251627922
1754684912.0422816,2600000,0.010336632840335369
1754684996.5328207,2700000,0.013148529455065727
1754685091.9246602,2800000,0.012126928195357323
1754685176.1746974,2900000,0.013543677516281605
1754685271.607259,3000000,0.01247925590723753
1754685354.972536,3100000,0.013381628319621086
1754685451.688921,3200000,0.011571024544537067
1754685534.6915069,3300000,0.01164271216839552
1754685617.6655078,3400000,0.012159358710050583
1754685712.405046,3500000,0.01271764375269413
1754685795.918582,3600000,0.012858818285167217
1754685890.5024836,3700000,0.013552588410675526
1754685974.904501,3800000,0.015119584277272224
1754686071.1406784,3900000,0.012271382845938206
1754686157.8778923,4000000,0.013463013805449009
1754686242.768754,4100000,0.010965782217681408
1754686337.262307,4200000,0.01306820660829544
1754686420.5580642,4300000,0.011929904110729694
1754686514.7294836,4400000,0.012167640961706638
1754686597.6675286,4500000,0.013615861535072327
1754686692.7912197,4600000,0.013978269882500172
1754686775.482667,4700000,0.011500619351863861
1754686870.2169032,4800000,0.013202764093875885
1754686953.559958,4900000,0.012078369967639446
1754687036.3816612,5000000,0.010856854729354382
1754687130.647872,5100000,0.013446349650621414
1754687217.1817338,5200000,0.012735383585095406
1754687315.6218266,5300000,0.012087086215615273
1754687402.1119514,5400000,0.012251441366970539
1754687496.8143132,5500000,0.011481755413115025
1754687580.2749026,5600000,0.011370723135769367
1754687664.0539987,5700000,0.013112446293234825
1754687758.833534,5800000,0.014008571393787861
1754687842.5301769,5900000,0.013073518872261047
1754687937.6685617,6000000,0.012670469470322132
1754688020.432691,6100000,0.012654446996748447
1754688115.579874,6200000,0.011324839666485786
1754688198.7336094,6300000,0.011151361279189587
1754688293.551376,6400000,0.012451647780835629
1754688376.7451377,6500000,0.011882055550813675
1754688459.9376843,6600000,0.011757032945752144
1754688554.8267179,6700000,0.012072652578353882
1754688638.1396165,6800000,0.01222092192620039
1754688735.9341552,6900000,0.013503164984285831
1754688821.9743245,7000000,0.011688077822327614
1754688923.5114436,7100000,0.011644828133285046
1754689009.7210572,7200000,0.011264290660619736
1754689106.6225374,7300000,0.01270943135023117
1754689190.5830345,7400000,0.012057619169354439
1754689277.2463224,7500000,0.012134509161114693
1754689375.712796,7600000,0.012401808984577656
1754689460.892605,7700000,0.010545527562499046
1754689557.5367432,7800000,0.012965703383088112
1754689641.636016,7900000,0.012462951242923737
1754689738.0701466,8000000,0.012771287001669407
1754689821.4792197,8100000,0.012056214734911919
1754689907.5397542,8200000,0.013554488308727741
1754690011.6879358,8300000,0.01330471970140934
1754690101.6272688,8400000,0.012191533111035824
1754690202.4340136,8500000,0.011812211945652962
1754690294.2186327,8600000,0.011459863744676113
1754690399.2927952,8700000,0.010538122616708279
1754690491.0224607,8800000,0.013654699549078941
1754690594.7971938,8900000,0.013217723928391933
1754690684.2800262,9000000,0.012805304490029812
1754690773.5835054,9100000,0.013032810762524605
1754690876.6781254,9200000,0.011815348640084267
1754690965.713226,9300000,0.012802581302821636
1754691067.3019423,9400000,0.012796202674508095
1754691159.3415675,9500000,0.013837219215929508
1754691259.8030066,9600000,0.011901448480784893
1754691346.1364636,9700000,0.012733067385852337
1754691431.8003683,9800000,0.012026544660329819
1754691529.0032756,9900000,0.012407764792442322
1754691614.9851727,10000000,0.01486966386437416
1754691712.4101186,10100000,0.013618649914860725
1754691797.830976,10200000,0.012844049371778965
1754691894.8424454,10300000,0.013699235394597054
1754691977.6381984,10400000,0.013553188182413578
1754692071.5828547,10500000,0.01251191459596157
1754692154.1995437,10600000,0.01117041427642107
1754692236.729461,10700000,0.01392876636236906
1754692330.369111,10800000,0.012322247959673405
1754692412.460481,10900000,0.012078619562089443
1754692506.5682483,11000000,0.011380932293832302
1754692588.8982937,11100000,0.011588213965296745
1754692682.3823922,11200000,0.012878881767392159
1754692764.806528,11300000,0.011536373756825924
1754692858.2297227,11400000,0.011303883977234364
1754692940.5003846,11500000,0.01141631230711937
1754693023.0025547,11600000,0.012496808543801308
1754693116.8119981,11700000,0.011471682228147984
