Wall time,Step,Value
1754112624.288235,100000,0.05297611281275749
1754112690.2748833,200000,0.06834258139133453
1754112759.4635978,300000,0.06059429049491882
1754112824.757123,400000,0.053034815937280655
1754112893.963614,500000,0.06546244025230408
1754112959.9177196,600000,0.053051285445690155
1754113026.1974595,700000,0.047329358756542206
1754113099.081337,800000,0.053983740508556366
1754113171.0322657,900000,0.04813532903790474
1754113241.0234237,1000000,0.0732368603348732
1754113310.6272154,1100000,0.06429417431354523
1754113382.7969444,1200000,0.06897036731243134
1754113453.980171,1300000,0.06568637490272522
1754113528.7250059,1400000,0.06298591196537018
1754113605.445882,1500000,0.05542530491948128
1754113678.6035495,1600000,0.06642189621925354
1754113755.3680444,1700000,0.04603427276015282
1754113828.5882843,1800000,0.03842264041304588
1754113904.4322283,1900000,0.0640813559293747
1754113976.9939497,2000000,0.056315891444683075
1754114051.3727772,2100000,0.04009580984711647
1754114124.2907243,2200000,0.05758437141776085
1754114196.7897775,2300000,0.046641889959573746
1754114272.0559578,2400000,0.05002546310424805
1754114343.9614098,2500000,0.06539227068424225
1754114418.3886583,2600000,0.06445981562137604
1754114489.473118,2700000,0.04206742346286774
1754114562.3999705,2800000,0.04852546751499176
1754114631.1038845,2900000,0.048775870352983475
1754114703.092414,3000000,0.04811258986592293
1754114771.8502443,3100000,0.051164042204618454
1754114840.938849,3200000,0.051056843250989914
1754114912.2066622,3300000,0.048826634883880615
1754114980.5792549,3400000,0.04107802361249924
1754115051.7312045,3500000,0.04333331063389778
1754115125.5866055,3600000,0.04839080572128296
1754115199.8985362,3700000,0.04477120563387871
1754115268.3920617,3800000,0.03661538287997246
1754115336.9490397,3900000,0.0542372465133667
1754115408.2945821,4000000,0.045243535190820694
1754115476.6374326,4100000,0.04201916232705116
1754115548.1074338,4200000,0.0461738258600235
1754115616.2583277,4300000,0.04257131740450859
1754115688.0217404,4400000,0.05235663056373596
1754115756.5148206,4500000,0.04597067832946777
1754115828.0143256,4600000,0.05507589131593704
1754115896.1761491,4700000,0.04224561154842377
1754115964.3660862,4800000,0.04978378862142563
1754116036.1489973,4900000,0.045078642666339874
1754116104.4242253,5000000,0.05778447538614273
1754116175.6550028,5100000,0.0604923851788044
1754116244.5136957,5200000,0.054846759885549545
1754116315.779848,5300000,0.05487842857837677
1754116384.2372048,5400000,0.06398958712816238
1754116453.0805588,5500000,0.04951736330986023
1754116523.9738297,5600000,0.05104593560099602
1754116592.2240276,5700000,0.050637245178222656
1754116663.6099122,5800000,0.04697048291563988
1754116731.8488307,5900000,0.06686250865459442
1754116802.8306398,6000000,0.04162762314081192
1754116871.2612095,6100000,0.06042421609163284
1754116942.0430815,6200000,0.05658585578203201
1754117009.8089874,6300000,0.04881243780255318
1754117078.2385058,6400000,0.06302513927221298
1754117149.1193745,6500000,0.06277652829885483
1754117216.9588807,6600000,0.045452505350112915
1754117287.7733352,6700000,0.04174134507775307
1754117355.969186,6800000,0.05946843698620796
1754117426.7736204,6900000,0.057579632848501205
1754117494.697722,7000000,0.04752561077475548
1754117565.7172372,7100000,0.04740733653306961
1754117633.3206067,7200000,0.04751577228307724
1754117701.3178267,7300000,0.04882444068789482
1754117772.3892126,7400000,0.051364969462156296
1754117840.2767904,7500000,0.03917107358574867
1754117911.4695332,7600000,0.05475643649697304
1754117979.6445796,7700000,0.036194466054439545
1754118050.5092866,7800000,0.04543303698301315
1754118118.4748907,7900000,0.043746571987867355
1754118186.3769076,8000000,0.037345487624406815
1754118256.9905562,8100000,0.039000269025564194
1754118324.8585463,8200000,0.052494850009679794
1754118395.7647557,8300000,0.043216343969106674
1754118463.5958953,8400000,0.05160760134458542
1754118534.430581,8500000,0.05033848062157631
1754118602.6646912,8600000,0.053127750754356384
1754118673.2733457,8700000,0.04813051223754883
1754118741.0097911,8800000,0.036391422152519226
1754118808.9288812,8900000,0.05173672363162041
1754118880.0841105,9000000,0.048625219613313675
1754118947.8295703,9100000,0.04543847218155861
1754119018.3570452,9200000,0.056381527334451675
1754119086.4172018,9300000,0.04526946321129799
1754119157.22503,9400000,0.049265939742326736
1754119224.9870896,9500000,0.06166115403175354
1754119292.733813,9600000,0.054383039474487305
1754119363.4401782,9700000,0.04953853785991669
1754119431.2612128,9800000,0.04887835681438446
1754119502.0678058,9900000,0.0474497452378273
1754119569.5820174,10000000,0.039130594581365585
1754119640.2990987,10100000,0.05382006987929344
1754119708.1421323,10200000,0.0476517528295517
1754119778.8950136,10300000,0.03489229828119278
1754119846.611989,10400000,0.06757635623216629
1754119914.4489155,10500000,0.044076405465602875
