Wall time,Step,Value
1754713629.3959901,100000,0.012425018474459648
1754713710.490467,200000,0.013514428399503231
1754713803.7693732,300000,0.013626176863908768
1754713887.01592,400000,0.012363612651824951
1754713982.85997,500000,0.014350773766636848
1754714067.0073526,600000,0.010734918527305126
1754714163.4036427,700000,0.012194965966045856
1754714247.661301,800000,0.012002944014966488
1754714332.2556741,900000,0.013581446371972561
1754714428.2368622,1000000,0.01057091262191534
1754714512.658901,1100000,0.012898752465844154
1754714608.8678348,1200000,0.013332411646842957
1754714693.1498933,1300000,0.01117519661784172
1754714789.2964072,1400000,0.012779977172613144
1754714874.206582,1500000,0.014043170027434826
1754714958.4974391,1600000,0.01318933442234993
1754715054.5401309,1700000,0.010882528498768806
1754715139.2893748,1800000,0.011750435456633568
1754715235.1167839,1900000,0.012421799823641777
1754715319.0880237,2000000,0.013675098307430744
1754715415.556068,2100000,0.010988921858370304
1754715500.3073704,2200000,0.011778924614191055
1754715596.3942678,2300000,0.011045453138649464
1754715680.854197,2400000,0.011868886649608612
1754715765.1030486,2500000,0.013843856751918793
1754715862.802519,2600000,0.011240324936807156
1754715947.6352732,2700000,0.012430948205292225
1754716043.251737,2800000,0.012888277880847454
1754716127.5573657,2900000,0.01228904165327549
1754716223.5938463,3000000,0.011340945959091187
1754716307.383749,3100000,0.013312839902937412
1754716402.701336,3200000,0.012501546181738377
1754716486.4039423,3300000,0.01207972876727581
1754716570.3403647,3400000,0.011526286602020264
1754716665.5054748,3500000,0.012604542076587677
1754716749.260068,3600000,0.01215550396591425
1754716844.934595,3700000,0.011795181781053543
1754716928.656427,3800000,0.013722561299800873
1754717023.8480158,3900000,0.012266375124454498
1754717107.851115,4000000,0.013858846388757229
1754717191.0376165,4100000,0.011432192288339138
1754717286.310385,4200000,0.011743159964680672
1754717370.0093346,4300000,0.012233616784214973
1754717465.373893,4400000,0.012938336469233036
1754717549.1188533,4500000,0.015605554915964603
1754717644.275142,4600000,0.011765876784920692
1754717727.9369016,4700000,0.01090397872030735
1754717822.9507003,4800000,0.012451323680579662
1754717906.3831718,4900000,0.014113008044660091
1754717989.9293766,5000000,0.01286112330853939
1754718084.8946385,5100000,0.011172466911375523
1754718168.2015493,5200000,0.01236487552523613
1754718263.6200507,5300000,0.010304446332156658
