Wall time,Step,Value
1755961785.0310788,100000,-271.8879699707031
1755961847.075501,200000,-230.47743225097656
1755961912.6599345,300000,-177.98121643066406
1755961974.6295173,400000,-107.26351165771484
1755962040.4575176,500000,-69.4343490600586
1755962104.1660397,600000,-78.18576049804688
1755962166.0815506,700000,-47.76689529418945
1755962232.145078,800000,-6.498322010040283
1755962294.8901775,900000,15.67844009399414
1755962360.7199428,1000000,46.891212463378906
1755962424.4767494,1100000,170.9231719970703
1755962492.0405865,1200000,207.8529815673828
1755962557.5039804,1300000,146.11404418945312
1755962623.1808827,1400000,155.4367218017578
1755962692.066334,1500000,145.2286834716797
1755962758.102836,1600000,190.8956756591797
1755962826.2608476,1700000,285.51947021484375
1755962891.579535,1800000,308.135498046875
1755962959.715318,1900000,333.8737487792969
1755963025.0310223,2000000,329.14154052734375
1755963093.0603547,2100000,375.73077392578125
1755963158.4093611,2200000,391.20361328125
1755963223.4236517,2300000,390.7355651855469
1755963291.6095314,2400000,377.4143371582031
1755963356.8093512,2500000,447.87847900390625
1755963424.9143279,2600000,443.1862487792969
1755963489.8195028,2700000,438.6597900390625
1755963557.5037117,2800000,567.1441650390625
1755963622.1572795,2900000,588.6971435546875
1755963689.7421381,3000000,603.1752319335938
1755963754.6814175,3100000,556.2694702148438
1755963819.2137506,3200000,636.6303100585938
1755963886.5618615,3300000,604.574951171875
1755963951.1966953,3400000,635.72119140625
1755964018.470993,3500000,713.293212890625
1755964083.114043,3600000,686.0543212890625
1755964150.5028105,3700000,787.6245727539062
1755964214.9502065,3800000,790.9994506835938
1755964279.31419,3900000,747.5292358398438
1755964346.617803,4000000,887.3316650390625
1755964411.5528944,4100000,807.1519775390625
1755964478.6399484,4200000,796.2515869140625
1755964542.979902,4300000,830.5905151367188
1755964610.6641746,4400000,671.5296630859375
1755964674.996159,4500000,708.9715576171875
1755964742.1827292,4600000,1027.2913818359375
1755964806.958618,4700000,1120.94287109375
1755964871.147615,4800000,708.2803344726562
1755964938.5171785,4900000,762.770263671875
1755965003.0541573,5000000,836.6375122070312
1755965070.1832378,5100000,967.066162109375
1755965134.7282083,5200000,785.6246337890625
1755965202.2248673,5300000,826.7468872070312
1755965266.5363045,5400000,826.2813720703125
1755965330.9747596,5500000,981.8446655273438
1755965398.3178926,5600000,1009.0365600585938
1755965462.3315215,5700000,1019.3644409179688
1755965529.5996068,5800000,909.9811401367188
1755965594.0075643,5900000,1033.8236083984375
1755965661.0516045,6000000,1072.1767578125
1755965725.090369,6100000,1253.39306640625
1755965792.0053995,6200000,991.3689575195312
1755965856.5010047,6300000,1028.9716796875
1755965920.7480447,6400000,868.4677124023438
1755965987.8405313,6500000,1026.857177734375
1755966052.102964,6600000,1005.1192626953125
1755966119.3275728,6700000,946.8734130859375
1755966183.5029724,6800000,1183.1937255859375
1755966250.7405694,6900000,897.9856567382812
1755966314.7824273,7000000,895.6542358398438
1755966379.0278373,7100000,1077.06298828125
1755966446.134455,7200000,1060.4627685546875
1755966510.2960312,7300000,844.2129516601562
1755966577.2470522,7400000,1194.946533203125
1755966641.331942,7500000,1255.9298095703125
1755966708.578698,7600000,992.5957641601562
1755966772.8583527,7700000,858.3362426757812
1755966840.2469683,7800000,1138.1978759765625
1755966904.4289448,7900000,940.7279052734375
1755966968.5743532,8000000,902.2833862304688
1755967035.7179155,8100000,1133.9488525390625
1755967099.5052617,8200000,1307.907958984375
1755967166.3767884,8300000,1111.4498291015625
1755967230.394172,8400000,1189.5382080078125
1755967297.835313,8500000,1100.7567138671875
1755967361.8515615,8600000,1047.2579345703125
1755967429.0096412,8700000,1085.4564208984375
1755967493.0850601,8800000,1157.83154296875
1755967557.1912394,8900000,1244.5194091796875
1755967624.3635015,9000000,933.3432006835938
1755967688.9048743,9100000,930.887939453125
1755967755.5663528,9200000,1233.6541748046875
1755967820.0043652,9300000,1058.9864501953125
1755967887.3393464,9400000,916.3483276367188
1755967951.4587443,9500000,1166.0506591796875
1755968015.2617817,9600000,1265.2452392578125
1755968082.3034828,9700000,1199.9783935546875
1755968146.2293148,9800000,1467.0721435546875
1755968213.1748593,9900000,1075.0108642578125
1755968277.824959,10000000,1083.1767578125
1755968345.0438135,10100000,1246.0694580078125
1755968408.8061137,10200000,1461.056396484375
1755968476.0857067,10300000,1229.15380859375
1755968540.2633815,10400000,1386.4639892578125
1755968604.2877584,10500000,1102.242431640625
1755968671.1892974,10600000,1179.512451171875
1755968735.2589118,10700000,1712.0770263671875
1755968802.2049541,10800000,1272.33837890625
1755968866.2703314,10900000,1180.9735107421875
1755968933.4181032,11000000,1345.140380859375
1755968997.3693357,11100000,1279.330078125
1755969061.2126896,11200000,1289.7633056640625
1755969128.2487235,11300000,1196.7105712890625
1755969192.412653,11400000,1205.6982421875
1755969259.3266585,11500000,1533.01904296875
1755969323.6230907,11600000,1174.8209228515625
1755969390.3740768,11700000,1333.6695556640625
1755969454.1489048,11800000,1475.9720458984375
1755969521.4765387,11900000,1157.3985595703125
1755969585.5119138,12000000,1113.5455322265625
1755969649.9243827,12100000,1299.26806640625
1755969716.9450974,12200000,1419.3046875
1755969780.8354797,12300000,1385.225830078125
1755969847.5827026,12400000,1363.36669921875
1755969911.7469535,12500000,1098.8642578125
1755969978.7484848,12600000,1161.2938232421875
1755970042.8066027,12700000,1591.299560546875
1755970109.9616995,12800000,1219.6937255859375
1755970173.9107003,12900000,1496.4132080078125
1755970237.8405437,13000000,1538.093505859375
1755970304.5780292,13100000,1496.9666748046875
1755970368.873963,13200000,1369.482177734375
1755970435.6504712,13300000,1324.1038818359375
1755970499.8578737,13400000,1310.3428955078125
1755970566.9784427,13500000,1364.68212890625
1755970630.9621081,13600000,1538.7052001953125
1755970694.6697354,13700000,1581.5386962890625
1755970762.0659993,13800000,1289.8863525390625
1755970825.9656372,13900000,1440.09228515625
1755970892.8720546,14000000,1462.0423583984375
1755970957.1099544,14100000,1229.4415283203125
1755971024.11701,14200000,1209.4027099609375
1755971088.2901957,14300000,1482.720703125
1755971155.1597817,14400000,1347.1778564453125
1755971219.208651,14500000,1514.54638671875
1755971283.1847348,14600000,1358.98974609375
1755971350.0437562,14700000,1428.7325439453125
1755971414.61016,14800000,1108.9564208984375
1755971481.3301451,14900000,1466.9547119140625
1755971545.1871781,15000000,1695.218994140625
1755971612.2781203,15100000,1482.2943115234375
1755971676.252233,15200000,1542.772705078125
1755971740.0560403,15300000,1510.8492431640625
1755971807.1535947,15400000,1578.4718017578125
1755971871.045942,15500000,1413.3624267578125
1755971938.823176,15600000,1175.1070556640625
1755972002.8645592,15700000,1560.6676025390625
1755972070.0001206,15800000,1306.8966064453125
1755972133.7024467,15900000,1343.44970703125
1755972200.494979,16000000,1847.135498046875
1755972264.5400681,16100000,1532.16845703125
1755972328.318901,16200000,1416.9501953125
1755972395.5294895,16300000,1323.39990234375
1755972459.1817966,16400000,1371.155517578125
1755972526.2294037,16500000,1615.31103515625
1755972590.369462,16600000,1405.5078125
1755972657.474519,16700000,1338.8917236328125
1755972721.380357,16800000,1470.7001953125
1755972788.288361,16900000,1690.3624267578125
1755972852.3128047,17000000,1532.2547607421875
1755972916.1658723,17100000,1595.62646484375
1755972982.9907963,17200000,1345.529296875
1755973046.93914,17300000,1599.7587890625
1755973113.7576275,17400000,1416.8363037109375
1755973179.3233523,17500000,1140.441162109375
1755973247.9573174,17600000,1403.2457275390625
1755973313.251973,17700000,1545.1307373046875
1755973378.7794268,17800000,1611.1435546875
1755973447.5210357,17900000,1483.8133544921875
1755973512.8758416,18000000,1525.8292236328125
1755973581.0963573,18100000,1339.2109375
1755973646.455186,18200000,1622.4119873046875
1755973714.7497792,18300000,1501.7667236328125
1755973779.8130887,18400000,1422.5386962890625
1755973848.2931714,18500000,1447.8170166015625
1755973913.7541597,18600000,1528.358154296875
1755973978.9194725,18700000,1372.796142578125
1755974047.1933143,18800000,1759.751220703125
1755974112.514372,18900000,1502.7135009765625
1755974181.15653,19000000,1821.5946044921875
1755974246.6699297,19100000,1520.975830078125
1755974315.3585722,19200000,1480.5645751953125
1755974380.47705,19300000,1668.756591796875
1755974445.9045172,19400000,1438.5457763671875
1755974514.2546163,19500000,1538.6378173828125
1755974579.4881017,19600000,1739.7222900390625
1755974647.6873133,19700000,1707.4991455078125
1755974713.0566556,19800000,1643.2288818359375
1755974781.3629813,19900000,1582.6661376953125
1755974846.7381892,20000000,1475.7008056640625
1755974915.263106,20100000,1530.98828125
1755974980.4605591,20200000,1600.08837890625
1755975045.7736328,20300000,1573.671875
1755975114.0019872,20400000,1554.886962890625
1755975179.2701278,20500000,1463.233154296875
1755975247.791062,20600000,1571.945068359375
1755975313.040522,20700000,1510.977294921875
1755975381.7248645,20800000,1534.101318359375
1755975446.5629086,20900000,1594.7691650390625
1755975515.1212924,21000000,1649.8536376953125
1755975580.2789783,21100000,1561.40185546875
1755975645.4943821,21200000,1625.923095703125
1755975713.6622305,21300000,1718.122802734375
1755975779.0305142,21400000,1602.9134521484375
1755975847.2348955,21500000,1935.0745849609375
1755975912.5980864,21600000,1670.4263916015625
1755975981.5211086,21700000,1781.6036376953125
1755976046.5855393,21800000,1762.9532470703125
1755976112.080741,21900000,1542.46533203125
1755976180.8072512,22000000,1457.0404052734375
1755976245.9794385,22100000,1849.5489501953125
1755976314.0937243,22200000,1871.7264404296875
1755976379.3880925,22300000,1812.01123046875
1755976447.5470679,22400000,1929.9373779296875
1755976512.7887015,22500000,2178.39990234375
1755976580.943236,22600000,1591.969482421875
1755976646.1884375,22700000,1845.7218017578125
1755976711.5422919,22800000,1748.2437744140625
1755976779.7497475,22900000,1413.171875
1755976845.0525115,23000000,1644.0643310546875
1755976913.3368616,23100000,1672.84423828125
1755976978.7348132,23200000,1766.1563720703125
1755977047.116388,23300000,1926.6065673828125
1755977112.2870655,23400000,1707.2635498046875
1755977177.4276938,23500000,1901.9541015625
1755977245.9771128,23600000,1784.190185546875
1755977311.2437625,23700000,1692.5162353515625
1755977379.2378397,23800000,1938.6104736328125
1755977444.6665113,23900000,1615.184326171875
1755977512.8263054,24000000,1767.860107421875
1755977577.9834254,24100000,1781.674072265625
1755977646.5458453,24200000,1944.5146484375
1755977711.5596967,24300000,1583.009033203125
1755977776.7470698,24400000,1565.8165283203125
1755977844.8232763,24500000,1609.9825439453125
1755977910.2240908,24600000,1606.8167724609375
1755977978.4091659,24700000,1941.03125
1755978043.5264606,24800000,2100.173828125
1755978111.8541028,24900000,1943.3602294921875
1755978176.9077222,25000000,1691.4256591796875
1755978242.248381,25100000,1739.58447265625
1755978310.553284,25200000,1766.232666015625
1755978375.6268904,25300000,1730.15087890625
1755978443.619655,25400000,1946.2127685546875
1755978508.904019,25500000,2062.22900390625
1755978577.2831593,25600000,1810.9879150390625
1755978642.4098713,25700000,1730.1309814453125
1755978710.7362165,25800000,1849.830322265625
1755978775.654408,25900000,1925.5489501953125
1755978841.2136452,26000000,1850.791748046875
1755978909.5376983,26100000,1642.8121337890625
1755978974.625387,26200000,1679.637451171875
1755979042.7339833,26300000,2044.3160400390625
1755979108.2208762,26400000,1626.6063232421875
1755979176.3942084,26500000,2034.9183349609375
1755979241.5253284,26600000,1686.854736328125
1755979309.4768553,26700000,1912.7210693359375
1755979375.4069042,26800000,1569.39111328125
1755979440.775437,26900000,1769.947021484375
1755979508.6178687,27000000,1814.6865234375
1755979573.9490423,27100000,1786.6533203125
1755979643.3409855,27200000,1781.1424560546875
1755979708.4951162,27300000,2154.600830078125
1755979777.168578,27400000,1795.08642578125
1755979842.1386511,27500000,1942.7308349609375
1755979907.5833292,27600000,1890.07568359375
1755979975.7646284,27700000,1801.7198486328125
1755980041.2153077,27800000,1708.1385498046875
1755980109.0608692,27900000,1958.5333251953125
1755980174.23199,28000000,1956.6005859375
1755980242.3287742,28100000,1665.906982421875
1755980307.4110894,28200000,1783.487060546875
1755980375.9743278,28300000,1596.4603271484375
1755980441.1296344,28400000,1798.5384521484375
1755980506.0884516,28500000,1688.044921875
1755980574.447125,28600000,1963.8587646484375
1755980640.0815308,28700000,1701.6051025390625
1755980708.0569518,28800000,2015.0120849609375
1755980773.0780735,28900000,1721.5811767578125
1755980841.363452,29000000,1921.248291015625
1755980906.5815852,29100000,1912.90234375
1755980971.67421,29200000,1852.515380859375
1755981039.8905072,29300000,1858.5076904296875
1755981104.9748065,29400000,1900.026611328125
1755981173.0991168,29500000,2008.3297119140625
1755981238.3172572,29600000,1859.9320068359375
1755981306.36392,29700000,1946.1787109375
1755981371.5290391,29800000,1898.47119140625
