Wall time,Step,Value
1755711249.3362534,100000,-72.42453002929688
1755711314.0749562,200000,-24.60120391845703
1755711383.6827393,300000,3.5862255096435547
1755711450.6935914,400000,26.174501419067383
1755711519.5622663,500000,112.82637023925781
1755711586.4889777,600000,209.7642364501953
1755711656.470506,700000,140.62889099121094
1755711728.7824433,800000,108.15257263183594
1755711798.301645,900000,116.32209014892578
1755711871.0184443,1000000,140.61131286621094
1755711940.3690598,1100000,175.69142150878906
1755712014.3994007,1200000,203.63327026367188
1755712083.776666,1300000,210.6448211669922
1755712155.8414538,1400000,244.64671325683594
1755712223.8602264,1500000,274.1302185058594
1755712292.2047765,1600000,313.4346008300781
1755712364.0340986,1700000,327.38470458984375
1755712431.8174267,1800000,343.5229187011719
1755712506.0525458,1900000,365.8550109863281
1755712574.4015782,2000000,451.15533447265625
1755712645.898857,2100000,411.44769287109375
1755712714.4593465,2200000,425.27691650390625
1755712786.6898062,2300000,413.699951171875
1755712857.0345492,2400000,489.9022216796875
1755712928.3875082,2500000,504.1148681640625
1755713002.0544403,2600000,537.0621337890625
1755713076.4355426,2700000,504.9106140136719
1755713152.852318,2800000,527.6563720703125
1755713224.6618714,2900000,498.026123046875
1755713298.559157,3000000,569.0469360351562
1755713371.662404,3100000,557.9186401367188
1755713445.2325444,3200000,590.44873046875
1755713523.616897,3300000,642.0859375
1755713595.588698,3400000,591.0604858398438
1755713669.9415596,3500000,659.2950439453125
1755713740.7205877,3600000,589.5321044921875
1755713813.9583726,3700000,552.1607055664062
1755713884.0409517,3800000,688.5975341796875
1755713958.5808802,3900000,645.3419799804688
1755714028.1072307,4000000,713.49560546875
1755714099.0891402,4100000,709.822509765625
1755714175.8492858,4200000,665.1174926757812
1755714244.1822193,4300000,652.8287963867188
1755714315.029161,4400000,622.21728515625
1755714383.0147402,4500000,674.5673217773438
1755714453.8688846,4600000,717.7974243164062
1755714521.4848995,4700000,674.8048095703125
1755714592.4656978,4800000,645.81201171875
1755714660.0956953,4900000,733.4482421875
1755714728.693313,5000000,785.7813110351562
1755714800.6623795,5100000,820.0367431640625
1755714870.0388749,5200000,884.1585083007812
1755714941.850638,5300000,875.5746459960938
1755715009.400242,5400000,859.465087890625
1755715080.6560075,5500000,833.7241821289062
1755715149.4232385,5600000,837.0763549804688
1755715216.7407625,5700000,879.6016845703125
1755715288.0979333,5800000,869.1612548828125
1755715360.5909402,5900000,848.0846557617188
1755715434.4597359,6000000,684.9224243164062
1755715503.2665484,6100000,869.2691650390625
1755715575.6708748,6200000,974.1402587890625
1755715649.007964,6300000,1054.269775390625
1755715727.4385214,6400000,1047.3409423828125
1755715800.2302787,6500000,1137.559326171875
1755715872.9755507,6600000,754.863037109375
1755715947.1822221,6700000,931.958984375
1755716014.0100951,6800000,885.4434204101562
1755716083.9575365,6900000,896.4052734375
1755716150.8407738,7000000,911.4998168945312
1755716222.115446,7100000,1056.7205810546875
1755716290.495949,7200000,1043.8638916015625
1755716359.1759524,7300000,1020.4949340820312
1755716430.810692,7400000,865.78173828125
1755716497.7270977,7500000,934.4202880859375
1755716567.3423455,7600000,1056.0853271484375
1755716634.178518,7700000,981.3048706054688
1755716703.7150257,7800000,1055.5390625
1755716769.8479064,7900000,923.082763671875
1755716839.7275531,8000000,1032.1790771484375
1755716906.1650908,8100000,1089.2906494140625
1755716972.7934177,8200000,1100.603515625
1755717042.2883086,8300000,1154.5810546875
1755717108.8339105,8400000,1082.936767578125
1755717178.061883,8500000,1035.9024658203125
1755717244.6519496,8600000,1123.64697265625
1755717314.2594116,8700000,1023.4232177734375
1755717380.7119138,8800000,1005.3894653320312
1755717447.5775855,8900000,1133.6688232421875
1755717516.77174,9000000,1025.44873046875
1755717583.2397938,9100000,1072.7525634765625
1755717653.1324286,9200000,939.8078002929688
1755717719.3700664,9300000,1297.8292236328125
1755717788.584035,9400000,1237.8797607421875
1755717854.961241,9500000,1159.61279296875
1755717924.6504831,9600000,1038.578857421875
1755717990.7484183,9700000,1216.3458251953125
1755718057.169962,9800000,1221.998291015625
1755718126.552122,9900000,1219.8555908203125
1755718192.551028,10000000,1316.4002685546875
1755718262.0292888,10100000,1300.6292724609375
1755718328.6088395,10200000,1181.2022705078125
1755718397.8132403,10300000,1310.3682861328125
1755718464.0309305,10400000,1371.7657470703125
1755718533.4672947,10500000,1359.6934814453125
1755718599.6377683,10600000,1247.130615234375
1755718666.088863,10700000,995.0656127929688
1755718735.5956001,10800000,1017.6139526367188
1755718801.8050687,10900000,1121.592041015625
1755718871.1958253,11000000,1359.4803466796875
1755718937.6608357,11100000,1251.3087158203125
1755719007.0300994,11200000,1448.4044189453125
1755719073.2526689,11300000,1280.362060546875
1755719139.2727785,11400000,1143.7086181640625
1755719208.8835065,11500000,1138.680419921875
1755719275.2273178,11600000,1351.5548095703125
1755719344.4545991,11700000,1131.2672119140625
1755719410.9776397,11800000,1150.5738525390625
1755719480.25289,11900000,1131.4580078125
1755719546.4706085,12000000,1334.5443115234375
1755719615.6104581,12100000,1259.2490234375
1755719681.7284026,12200000,1212.4622802734375
1755719747.686385,12300000,1373.6573486328125
1755719817.2091024,12400000,1216.67431640625
1755719883.5566087,12500000,1162.5357666015625
1755719952.7440872,12600000,1365.3031005859375
1755720019.0421145,12700000,1412.6507568359375
1755720088.2482152,12800000,1194.6063232421875
1755720154.4904203,12900000,1058.52783203125
1755720223.5426598,13000000,1166.104736328125
1755720290.4040167,13100000,1125.9031982421875
1755720356.3912,13200000,1341.23193359375
1755720425.6699338,13300000,1098.556396484375
1755720491.935953,13400000,1328.5693359375
1755720562.2148895,13500000,1387.1380615234375
1755720630.5985608,13600000,1100.5400390625
1755720701.9919403,13700000,1340.2989501953125
1755720771.0852306,13800000,1131.0164794921875
1755720839.9579597,13900000,1255.2886962890625
1755720910.8018239,14000000,1292.767333984375
1755720981.6611233,14100000,1195.3404541015625
1755721053.9032686,14200000,1323.1749267578125
1755721122.538488,14300000,1261.1334228515625
1755721193.712768,14400000,1059.028076171875
1755721264.3881032,14500000,1310.198974609375
1755721340.7486188,14600000,1431.19970703125
1755721409.8078628,14700000,1562.5184326171875
1755721479.290468,14800000,1287.5699462890625
1755721549.9951994,14900000,1336.9775390625
1755721618.27139,15000000,1415.8262939453125
1755721689.321541,15100000,1317.4908447265625
1755721757.418677,15200000,1376.30224609375
1755721828.2402976,15300000,1466.8404541015625
1755721896.2173994,15400000,1355.6826171875
1755721963.871197,15500000,1446.9249267578125
1755722035.9918103,15600000,1638.7177734375
1755722104.5404322,15700000,1631.5045166015625
1755722175.5400293,15800000,1472.8616943359375
1755722244.1350951,15900000,1060.2139892578125
1755722315.1691246,16000000,1479.5054931640625
1755722383.735584,16100000,1252.85595703125
1755722454.8819323,16200000,1441.2144775390625
1755722522.8970065,16300000,1467.6732177734375
1755722590.936574,16400000,1327.19140625
1755722662.399828,16500000,1212.62841796875
1755722730.2338042,16600000,1456.4447021484375
1755722801.1515296,16700000,1418.035888671875
1755722869.2714694,16800000,1405.5750732421875
1755722940.370706,16900000,1280.8302001953125
1755723008.1709504,17000000,1373.61083984375
1755723075.8240721,17100000,1320.747314453125
1755723147.2612572,17200000,1470.0377197265625
1755723215.1971173,17300000,1282.68701171875
1755723286.0352483,17400000,1196.8385009765625
1755723353.878119,17500000,1622.810302734375
1755723425.1903913,17600000,1223.104248046875
1755723493.173811,17700000,1398.46044921875
1755723564.414598,17800000,1371.9393310546875
1755723632.3378825,17900000,1454.20703125
1755723700.500558,18000000,1553.70166015625
1755723772.0178363,18100000,1555.7568359375
1755723839.9066987,18200000,1519.9278564453125
1755723910.8642035,18300000,1305.2825927734375
1755723979.2398221,18400000,1247.927734375
1755724050.2091339,18500000,1408.2119140625
1755724118.2975516,18600000,1248.854736328125
1755724189.4275615,18700000,1716.22216796875
1755724257.4742472,18800000,1512.1611328125
1755724325.240607,18900000,1410.695068359375
1755724396.2204897,19000000,1453.5902099609375
1755724464.5334716,19100000,1352.153564453125
1755724535.436648,19200000,1450.96728515625
1755724603.3636677,19300000,1474.998046875
1755724674.6126723,19400000,1471.950439453125
1755724742.313467,19500000,1448.006591796875
1755724810.1722558,19600000,1401.9407958984375
1755724883.9985588,19700000,1461.54443359375
1755724953.5543425,19800000,1532.140625
1755725026.8656967,19900000,1398.64794921875
1755725095.3111663,20000000,1272.771484375
1755725167.04649,20100000,1321.6959228515625
1755725235.5413818,20200000,1537.033935546875
1755725306.6667566,20300000,1561.7064208984375
1755725375.3614714,20400000,1213.8448486328125
1755725443.5896857,20500000,1437.4659423828125
1755725517.1021976,20600000,1230.7320556640625
1755725588.1648664,20700000,1328.550048828125
1755725662.2519715,20800000,1329.657958984375
1755725733.1218219,20900000,1507.5712890625
1755725807.338232,21000000,1524.1868896484375
1755725878.3325877,21100000,1304.4993896484375
1755725949.3981097,21200000,1375.5311279296875
1755726023.6357825,21300000,1478.903076171875
1755726094.6740482,21400000,1347.661865234375
1755726168.4504168,21500000,1565.2752685546875
1755726239.755868,21600000,1437.771240234375
1755726315.3273473,21700000,1534.4666748046875
1755726387.1954486,21800000,1366.75927734375
1755726461.4600837,21900000,1303.2509765625
1755726532.1559196,22000000,1327.4403076171875
1755726602.6001196,22100000,1417.302978515625
1755726675.8649526,22200000,1451.47314453125
1755726746.6560347,22300000,1537.60205078125
1755726821.3707836,22400000,1424.7994384765625
1755726891.7238426,22500000,1731.6314697265625
1755726965.8577414,22600000,1684.509033203125
1755727035.9288528,22700000,1649.890869140625
1755727110.3915107,22800000,1627.496826171875
1755727180.740485,22900000,1408.5394287109375
1755727250.3778446,23000000,1225.9661865234375
1755727325.275375,23100000,1646.1263427734375
1755727398.136516,23200000,1547.001220703125
1755727469.081258,23300000,1322.2945556640625
1755727534.0104518,23400000,1475.2559814453125
1755727602.5190609,23500000,1290.5185546875
1755727667.6892836,23600000,1425.39453125
1755727732.92354,23700000,1278.919677734375
1755727801.2219732,23800000,1299.679931640625
1755727866.1671538,23900000,1436.8248291015625
1755727934.2736397,24000000,1285.58154296875
1755727999.3599195,24100000,1284.305419921875
1755728067.6808527,24200000,1229.732666015625
1755728132.4484725,24300000,1371.285888671875
1755728200.6407523,24400000,1396.5584716796875
1755728267.8305132,24500000,1430.065673828125
1755728336.6070895,24600000,1629.9844970703125
1755728409.639962,24700000,1574.9259033203125
1755728478.8427126,24800000,1446.0625
1755728556.553972,24900000,1554.826171875
1755728630.030111,25000000,1606.5931396484375
1755728707.5406022,25100000,1407.4317626953125
1755728781.6098933,25200000,1542.131103515625
1755728856.472392,25300000,1496.3338623046875
1755728934.7972386,25400000,1391.95361328125
1755729010.2785685,25500000,1638.43310546875
1755729089.0966556,25600000,1360.36083984375
1755729162.3994677,25700000,1567.8121337890625
1755729237.506173,25800000,1437.94921875
1755729309.8812597,25900000,1583.3292236328125
1755729384.7680466,26000000,1379.7318115234375
1755729456.8859534,26100000,1409.4595947265625
1755729526.649289,26200000,1478.6063232421875
1755729601.5922604,26300000,1510.296630859375
1755729674.271843,26400000,1431.4927978515625
1755729748.6983318,26500000,1364.556396484375
1755729819.8024209,26600000,1505.02099609375
1755729894.75943,26700000,1512.329833984375
1755729971.2397754,26800000,1656.461669921875
1755730045.8452675,26900000,1300.0469970703125
1755730116.1619616,27000000,1743.9971923828125
1755730187.2287128,27100000,1429.9134521484375
1755730261.393669,27200000,1476.13818359375
1755730335.702637,27300000,1556.1685791015625
1755730409.527013,27400000,1639.107177734375
1755730483.3178174,27500000,1696.3902587890625
1755730560.6665218,27600000,1584.23779296875
1755730633.7324173,27700000,1517.9532470703125
1755730706.8504968,27800000,1521.984130859375
1755730785.8089406,27900000,1502.6971435546875
1755730857.651244,28000000,1603.681396484375
1755730933.741819,28100000,1521.7928466796875
1755731007.5878432,28200000,1494.8499755859375
1755731081.4401393,28300000,1810.9576416015625
1755731153.9336832,28400000,1515.5340576171875
1755731228.8869035,28500000,1855.22900390625
1755731302.0996726,28600000,1512.5234375
1755731374.7042072,28700000,1772.1229248046875
1755731447.683476,28800000,1888.239501953125
1755731514.52233,28900000,1585.895751953125
1755731584.3002596,29000000,1797.1248779296875
1755731651.592577,29100000,1670.17626953125
1755731721.3121395,29200000,1501.485107421875
1755731788.4787674,29300000,1506.0379638671875
1755731860.0082617,29400000,1455.43505859375
1755731934.0368526,29500000,1539.0731201171875
1755732005.0191214,29600000,1456.73974609375
1755732083.5072756,29700000,1641.4176025390625
1755732159.752044,29800000,1677.7908935546875
1755732239.9984858,29900000,1661.485595703125
1755732311.214303,30000000,1474.8587646484375
