simulation,time,x,y,z,collisionApproach,modelName,droneName
6,473.703,3.941,29.070,17.453,4,,drone 0
6,473.806,2.096,29.107,18.419,4,,drone 0
6,473.909,0.250,29.144,19.371,4,,drone 0
6,474.012,-1.590,29.180,20.307,4,,drone 0
6,474.115,-3.420,29.215,21.227,4,,drone 0
6,474.218,-5.234,29.249,22.129,4,,drone 0
6,474.323,-7.385,29.288,23.185,4,,drone 0
6,474.426,-9.151,29.320,24.043,4,,drone 0
6,474.529,-10.890,29.352,24.880,4,,drone 0
6,474.633,-12.599,29.382,25.696,4,,drone 0
6,474.736,-14.275,29.411,26.489,4,,drone 0
6,474.839,-15.916,29.439,27.259,4,,drone 0
6,474.942,-17.838,29.472,28.154,4,,drone 0
6,475.044,-19.397,29.498,28.874,4,,drone 0
6,475.148,-20.917,29.523,29.572,4,,drone 0
6,475.250,-22.396,29.547,30.246,4,,drone 0
6,475.355,-23.834,29.571,30.898,4,,drone 0
6,475.457,-25.230,29.593,31.526,4,,drone 0
6,475.560,-26.584,29.615,32.132,4,,drone 0
6,475.663,-28.153,29.640,32.831,4,,drone 0
6,475.766,-29.413,29.659,33.388,4,,drone 0
6,475.868,-30.632,29.678,33.924,4,,drone 0
6,475.971,-31.808,29.696,34.439,4,,drone 0
6,476.074,-32.943,29.714,34.933,4,,drone 0
6,476.177,-34.036,29.730,35.407,4,,drone 0
6,476.282,-35.294,29.749,35.950,4,,drone 0
6,476.387,-36.299,29.764,36.381,4,,drone 0
6,476.492,-37.264,29.778,36.793,4,,drone 0
6,476.596,-38.191,29.792,37.187,4,,drone 0
6,476.700,-39.254,29.807,37.636,4,,drone 0
6,476.805,-40.098,29.819,37.992,4,,drone 0
6,476.909,-40.907,29.831,38.331,4,,drone 0
6,477.013,-41.681,29.842,38.654,4,,drone 0
6,477.117,-42.422,29.852,38.961,4,,drone 0
6,477.220,-43.266,29.864,39.311,4,,drone 0
6,477.324,-43.934,29.873,39.586,4,,drone 0
6,477.427,-44.572,29.882,39.847,4,,drone 0
6,477.530,-45.180,29.890,40.095,4,,drone 0
6,477.633,-45.758,29.898,40.330,4,,drone 0
6,477.735,-46.309,29.906,40.553,4,,drone 0
6,477.839,-46.832,29.913,40.764,4,,drone 0
6,477.942,-47.426,29.920,41.002,4,,drone 0
6,478.044,-47.893,29.927,41.189,4,,drone 0
6,478.147,-48.337,29.932,41.365,4,,drone 0
6,478.251,-48.757,29.938,41.532,4,,drone 0
6,478.356,-49.155,29.943,41.688,4,,drone 0
6,478.458,-49.531,29.948,41.836,4,,drone 0
6,478.561,-49.956,29.953,42.002,4,,drone 0
6,478.664,-50.289,29.957,42.131,4,,drone 0
6,478.766,-50.603,29.961,42.253,4,,drone 0
6,478.869,-50.899,29.965,42.367,4,,drone 0
6,478.972,-51.178,29.968,42.473,4,,drone 0
6,479.074,-51.441,29.971,42.574,4,,drone 0
6,479.177,-51.689,29.974,42.667,4,,drone 0
6,479.281,-51.966,29.978,42.772,4,,drone 0
6,479.384,-52.182,29.980,42.853,4,,drone 0
6,479.488,-52.384,29.983,42.928,4,,drone 0
6,479.590,-52.574,29.985,42.998,4,,drone 0
6,479.693,-51.821,29.986,42.890,4,,drone 0
6,479.796,-49.858,29.986,42.555,4,,drone 0
6,479.899,-47.917,29.986,42.225,4,,drone 0
6,480.001,-45.586,29.986,41.828,4,,drone 0
6,480.104,-43.645,29.986,41.497,4,,drone 0
6,480.207,-41.703,29.986,41.166,4,,drone 0
6,480.311,-39.761,29.987,40.836,4,,drone 0
6,480.413,-37.819,29.987,40.505,4,,drone 0
6,480.516,-35.877,29.987,40.174,4,,drone 0
6,480.618,-33.935,29.987,39.843,4,,drone 0
6,480.721,-31.605,29.987,39.446,4,,drone 0
6,480.824,-29.663,29.987,39.116,4,,drone 0
6,480.926,-27.721,29.987,38.785,4,,drone 0
6,481.030,-25.779,29.987,38.454,4,,drone 0
6,481.134,-23.837,29.987,38.123,4,,drone 0
6,481.237,-21.895,29.988,37.793,4,,drone 0
6,481.340,-19.565,29.988,37.396,4,,drone 0
6,481.443,-17.623,29.988,37.065,4,,drone 0
6,481.546,-15.681,29.988,36.734,4,,drone 0
6,481.648,-13.740,29.988,36.404,4,,drone 0
6,481.751,-11.798,29.988,36.073,4,,drone 0
6,481.853,-9.856,29.988,35.742,4,,drone 0
6,481.956,-7.914,29.988,35.411,4,,drone 0
6,482.060,-5.584,29.988,35.015,4,,drone 0
6,482.164,-3.642,29.989,34.684,4,,drone 0
6,482.269,-1.700,29.989,34.353,4,,drone 0
6,482.374,0.242,29.989,34.022,4,,drone 0
6,482.478,2.184,29.989,33.692,4,,drone 0
6,482.582,4.514,29.989,33.295,4,,drone 0
6,482.686,6.456,29.989,32.964,4,,drone 0
6,482.791,8.398,29.989,32.633,4,,drone 0
6,482.895,10.340,29.989,32.303,4,,drone 0
6,482.999,12.282,29.989,31.972,4,,drone 0
6,483.103,14.612,29.990,31.575,4,,drone 0
6,483.207,16.554,29.990,31.244,4,,drone 0
6,483.312,18.496,29.990,30.913,4,,drone 0
6,483.416,20.438,29.990,30.583,4,,drone 0
6,483.519,22.380,29.990,30.252,4,,drone 0
6,483.623,24.710,29.990,29.855,4,,drone 0
6,483.727,26.652,29.990,29.524,4,,drone 0
6,483.832,28.594,29.990,29.194,4,,drone 0
6,483.935,30.535,29.990,28.863,4,,drone 0
6,484.039,32.477,29.991,28.532,4,,drone 0
6,484.143,34.808,29.991,28.135,4,,drone 0
6,484.247,36.749,29.991,27.805,4,,drone 0
6,484.351,38.691,29.991,27.474,4,,drone 0
6,484.455,40.633,29.991,27.143,4,,drone 0
6,484.559,42.575,29.991,26.812,4,,drone 0
6,484.663,44.905,29.991,26.415,4,,drone 0
6,484.767,46.847,29.991,26.085,4,,drone 0
6,484.871,48.789,29.991,25.754,4,,drone 0
6,484.977,50.731,29.992,25.423,4,,drone 0
6,485.081,53.061,29.992,25.026,4,,drone 0
6,485.185,55.003,29.992,24.696,4,,drone 0
6,485.289,56.945,29.992,24.365,4,,drone 0
6,485.392,58.887,29.992,24.034,4,,drone 0
6,485.496,60.829,29.992,23.703,4,,drone 0
6,485.600,62.771,29.992,23.373,4,,drone 0
6,485.704,65.101,29.992,22.976,4,,drone 0
6,485.807,67.043,29.992,22.645,4,,drone 0
6,485.911,68.985,29.993,22.314,4,,drone 0
6,486.015,70.927,29.993,21.984,4,,drone 0
6,486.118,72.869,29.993,21.653,4,,drone 0
6,486.222,75.199,29.993,21.256,4,,drone 0
6,486.326,77.141,29.993,20.925,4,,drone 0
6,486.430,79.083,29.993,20.594,4,,drone 0
6,486.533,81.024,29.993,20.264,4,,drone 0
6,486.637,82.966,29.993,19.933,4,,drone 0
6,486.741,85.297,29.994,19.536,4,,drone 0
6,486.845,87.238,29.994,19.205,4,,drone 0
6,486.949,89.180,29.994,18.875,4,,drone 0
6,487.053,91.122,29.994,18.544,4,,drone 0
6,487.155,93.064,29.994,18.213,4,,drone 0
6,487.258,95.006,29.994,17.882,4,,drone 0
6,487.361,97.336,29.994,17.486,4,,drone 0
6,487.464,99.278,29.994,17.155,4,,drone 0
6,487.566,101.220,29.994,16.824,4,,drone 0
6,487.669,103.211,29.995,16.485,4,,drone 0
6,487.772,105.315,29.995,16.127,4,,drone 0
6,487.874,107.513,29.995,15.752,4,,drone 0
6,487.977,109.791,29.995,15.364,4,,drone 0
6,488.080,112.608,29.995,14.885,4,,drone 0
6,488.183,115.009,29.995,14.476,4,,drone 0
6,488.286,117.446,29.995,14.061,4,,drone 0
6,488.390,119.908,29.995,13.641,4,,drone 0
6,488.493,122.385,29.996,13.219,4,,drone 0
6,488.595,124.867,29.996,12.797,4,,drone 0
6,488.698,127.347,29.996,12.374,4,,drone 0
6,488.801,130.308,29.996,11.870,4,,drone 0
6,488.903,132.756,29.996,11.453,4,,drone 0
6,489.006,135.180,29.996,11.040,4,,drone 0
6,489.109,137.574,29.996,10.632,4,,drone 0
6,489.211,139.935,29.997,10.230,4,,drone 0
6,489.314,142.257,29.997,9.835,4,,drone 0
6,489.416,144.537,29.997,9.446,4,,drone 0
6,489.519,146.772,29.997,9.066,4,,drone 0
6,489.621,149.390,29.997,8.620,4,,drone 0
6,489.724,151.517,29.997,8.257,4,,drone 0
6,489.826,153.592,29.997,7.904,4,,drone 0
6,489.929,155.613,29.998,7.560,4,,drone 0
6,490.032,157.579,29.998,7.225,4,,drone 0
6,490.134,159.490,29.998,6.900,4,,drone 0
6,490.237,161.344,29.998,6.584,4,,drone 0
6,490.340,163.141,29.998,6.278,4,,drone 0
6,490.444,165.222,29.998,5.923,4,,drone 0
6,490.545,166.894,29.998,5.639,4,,drone 0
6,490.648,168.509,29.998,5.364,4,,drone 0
6,490.750,170.067,29.998,5.098,4,,drone 0
6,490.852,171.570,29.998,4.842,4,,drone 0
6,490.955,173.018,29.998,4.596,4,,drone 0
6,491.061,174.683,29.999,4.312,4,,drone 0
6,491.164,176.012,29.999,4.086,4,,drone 0
6,491.267,177.289,29.999,3.868,4,,drone 0
6,491.370,178.514,29.999,3.659,4,,drone 0
6,491.473,179.689,29.999,3.459,4,,drone 0
6,491.576,180.815,29.999,3.268,4,,drone 0
6,491.678,181.893,29.999,3.084,4,,drone 0
6,491.781,183.124,29.999,2.874,4,,drone 0
6,491.883,184.101,29.999,2.708,4,,drone 0
6,491.986,185.034,29.999,2.549,4,,drone 0
6,492.088,185.924,29.999,2.397,4,,drone 0
6,492.191,186.772,29.999,2.253,4,,drone 0
6,492.294,187.581,29.999,2.115,4,,drone 0
6,492.397,188.351,29.999,1.984,4,,drone 0
6,492.500,189.083,29.999,1.859,4,,drone 0
6,492.602,189.915,29.999,1.718,4,,drone 0
6,492.705,190.570,29.999,1.606,4,,drone 0
6,492.807,191.191,30.000,1.500,4,,drone 0
6,492.910,191.780,30.000,1.400,4,,drone 0
6,493.012,192.339,30.000,1.305,4,,drone 0
6,493.114,192.868,30.000,1.215,4,,drone 0
6,493.217,193.368,30.000,1.130,4,,drone 0
6,493.320,193.841,30.000,1.049,4,,drone 0
6,493.422,194.375,30.000,0.958,4,,drone 0
6,493.525,194.792,30.000,0.887,4,,drone 0
6,493.628,195.185,30.000,0.820,4,,drone 0
6,493.730,195.556,30.000,0.757,4,,drone 0
6,493.833,195.905,30.000,0.697,4,,drone 0
6,493.935,196.233,30.000,0.642,4,,drone 0
6,494.037,196.542,30.000,0.589,4,,drone 0
6,494.140,196.832,30.000,0.540,4,,drone 0
6,494.242,197.156,30.000,0.484,4,,drone 0
6,494.345,197.408,30.000,0.442,4,,drone 0
6,494.448,197.643,30.000,0.401,4,,drone 0
6,494.551,197.863,30.000,0.364,4,,drone 0
6,494.653,198.069,30.000,0.329,4,,drone 0
6,494.755,198.258,29.945,0.297,4,,drone 0
6,494.858,198.427,29.804,0.268,4,,drone 0
6,494.961,198.608,29.534,0.237,4,,drone 0
6,495.063,198.741,29.235,0.214,4,,drone 0
6,495.165,198.859,28.876,0.194,4,,drone 0
6,495.268,198.964,28.464,0.177,4,,drone 0
6,495.371,199.055,28.005,0.161,4,,drone 0
6,495.473,199.135,27.506,0.147,4,,drone 0
6,495.576,199.203,26.971,0.136,4,,drone 0
6,495.679,199.262,26.406,0.126,4,,drone 0
6,495.781,199.319,25.695,0.116,4,,drone 0
6,495.884,199.358,25.080,0.109,4,,drone 0
6,495.986,199.389,24.449,0.104,4,,drone 0
6,496.089,199.413,23.804,0.100,4,,drone 0
6,496.191,199.431,23.150,0.097,4,,drone 0
6,496.294,199.442,22.490,0.095,4,,drone 0
6,496.397,199.448,21.825,0.094,4,,drone 0
6,496.499,199.449,21.159,0.094,4,,drone 0
6,496.605,199.445,20.361,0.095,4,,drone 0
6,496.708,199.437,19.699,0.096,4,,drone 0
6,496.811,199.425,19.042,0.098,4,,drone 0
6,496.916,199.410,18.391,0.100,4,,drone 0
6,497.019,199.393,17.749,0.103,4,,drone 0
6,497.121,199.369,16.990,0.108,4,,drone 0
6,497.223,199.346,16.369,0.111,4,,drone 0
6,497.327,199.322,15.760,0.116,4,,drone 0
6,497.429,199.296,15.163,0.120,4,,drone 0
6,497.532,199.268,14.578,0.125,4,,drone 0
6,497.634,199.240,14.008,0.129,4,,drone 0
6,497.737,199.211,13.451,0.134,4,,drone 0
6,497.839,199.180,12.909,0.140,4,,drone 0
6,497.942,199.144,12.277,0.146,4,,drone 0
6,498.044,199.112,11.768,0.151,4,,drone 0
6,498.146,199.081,11.273,0.157,4,,drone 0
6,498.248,199.049,10.794,0.162,4,,drone 0
6,498.352,199.017,10.330,0.167,4,,drone 0
6,498.454,198.986,9.882,0.173,4,,drone 0
6,498.556,198.954,9.449,0.178,4,,drone 0
6,498.659,198.923,9.030,0.183,4,,drone 0
6,498.761,198.886,8.548,0.190,4,,drone 0
6,498.863,198.856,8.163,0.195,4,,drone 0
6,498.971,198.826,7.792,0.200,4,,drone 0
6,499.072,198.796,7.435,0.205,4,,drone 0
6,499.173,198.767,7.093,0.210,4,,drone 0
6,499.275,198.739,6.764,0.215,4,,drone 0
6,499.376,198.711,6.449,0.219,4,,drone 0
6,499.478,198.684,6.147,0.224,4,,drone 0
6,499.584,198.653,5.801,0.229,4,,drone 0
6,499.685,198.627,5.527,0.234,4,,drone 0
6,499.791,198.602,5.265,0.238,4,,drone 0
6,499.892,198.578,5.015,0.242,4,,drone 0
6,499.993,198.555,4.776,0.246,4,,drone 0
6,500.093,198.532,4.549,0.250,4,,drone 0
6,500.200,198.510,4.332,0.254,4,,drone 0
6,500.302,198.485,4.085,0.258,4,,drone 0
6,500.409,198.464,3.890,0.262,4,,drone 0
6,500.509,198.445,3.705,0.265,4,,drone 0
6,500.616,198.426,3.530,0.268,4,,drone 0
6,500.716,198.407,3.363,0.271,4,,drone 0
6,500.817,198.390,3.205,0.274,4,,drone 0
6,500.917,198.373,3.055,0.277,4,,drone 0
6,501.020,198.354,2.887,0.280,4,,drone 0
6,501.121,198.339,2.760,0.283,4,,drone 0
6,501.222,198.326,2.646,0.285,4,,drone 0
6,501.324,198.315,2.544,0.287,4,,drone 0
6,501.424,198.304,2.453,0.289,4,,drone 0
6,501.524,198.295,2.372,0.290,4,,drone 0
6,501.625,198.287,2.301,0.292,4,,drone 0
6,501.725,198.280,2.238,0.293,4,,drone 0
6,501.832,198.273,2.184,0.294,4,,drone 0
6,501.933,198.268,2.138,0.295,4,,drone 0
6,502.033,198.264,2.098,0.296,4,,drone 0
6,502.133,198.260,2.065,0.296,4,,drone 0
6,502.234,198.257,2.038,0.297,4,,drone 0
6,502.335,198.254,2.016,0.297,4,,drone 0
6,502.436,198.252,1.999,0.298,4,,drone 0
6,502.537,198.251,1.987,0.298,4,,drone 0
6,502.638,198.250,1.979,0.298,4,,drone 0
6,502.738,198.249,1.975,0.298,4,,drone 0
6,502.845,198.249,1.974,0.298,4,,drone 0
6,502.952,198.250,1.977,0.298,4,,drone 0
6,503.052,198.250,1.983,0.298,4,,drone 0
6,503.159,198.251,1.991,0.298,4,,drone 0
6,503.260,198.252,2.001,0.298,4,,drone 0
6,503.360,198.254,2.016,0.297,4,,drone 0
6,503.462,198.256,2.030,0.297,4,,drone 0
6,503.568,198.258,2.046,0.297,4,,drone 0
6,503.669,198.260,2.063,0.296,4,,drone 0
6,503.775,198.262,2.081,0.296,4,,drone 0
6,503.876,198.264,2.101,0.296,4,,drone 0
6,503.976,198.266,2.121,0.295,4,,drone 0
6,504.076,198.268,2.141,0.295,4,,drone 0
6,504.177,198.271,2.162,0.295,4,,drone 0
6,504.277,198.273,2.184,0.294,4,,drone 0
6,504.384,198.276,2.210,0.294,4,,drone 0
6,504.484,198.279,2.232,0.293,4,,drone 0
6,504.585,198.281,2.254,0.293,4,,drone 0
6,504.685,198.284,2.277,0.292,4,,drone 0
6,504.786,198.286,2.299,0.292,4,,drone 0
6,504.894,198.289,2.321,0.291,4,,drone 0
6,505.000,198.291,2.343,0.291,4,,drone 0
6,505.100,198.294,2.369,0.290,4,,drone 0
6,505.201,198.297,2.390,0.290,4,,drone 0
6,505.303,198.299,2.411,0.290,4,,drone 0
6,505.403,198.302,2.432,0.289,4,,drone 0
6,505.504,198.304,2.452,0.289,4,,drone 0
6,505.605,198.306,2.472,0.288,4,,drone 0
6,505.712,198.308,2.491,0.288,4,,drone 0
6,505.812,198.265,2.510,0.314,4,,drone 0
6,505.913,198.116,2.529,0.401,4,,drone 0
6,506.013,197.871,2.547,0.543,4,,drone 0
6,506.120,197.541,2.564,0.734,4,,drone 0
6,506.220,197.044,2.584,1.022,4,,drone 0
6,506.321,196.557,2.601,1.303,4,,drone 0
6,506.422,196.012,2.617,1.619,4,,drone 0
6,506.524,195.415,2.632,1.963,4,,drone 0
6,506.631,194.775,2.647,2.333,4,,drone 0
6,506.731,194.097,2.661,2.725,4,,drone 0
6,506.832,193.386,2.675,3.136,4,,drone 0
6,506.932,192.649,2.689,3.562,4,,drone 0
6,507.033,191.889,2.702,4.000,4,,drone 0
6,507.133,191.113,2.714,4.449,4,,drone 0
6,507.240,190.323,2.726,4.905,4,,drone 0
6,507.341,189.362,2.740,5.459,4,,drone 0
6,507.449,188.556,2.750,5.925,4,,drone 0
6,507.555,187.747,2.761,6.392,4,,drone 0
6,507.655,186.938,2.771,6.859,4,,drone 0
6,507.756,186.132,2.780,7.324,4,,drone 0
6,507.857,185.332,2.790,7.787,4,,drone 0
6,507.957,184.538,2.798,8.245,4,,drone 0
6,508.057,183.753,2.807,8.698,4,,drone 0
6,508.158,182.979,2.815,9.144,4,,drone 0
6,508.266,182.066,2.824,9.671,4,,drone 0
6,508.367,181.320,2.831,10.102,4,,drone 0
6,508.467,180.588,2.838,10.525,4,,drone 0
6,508.568,179.872,2.844,10.938,4,,drone 0
6,508.668,179.172,2.851,11.342,4,,drone 0
6,508.768,178.488,2.856,11.737,4,,drone 0
6,508.869,177.834,2.862,12.114,4,,drone 0
6,508.970,177.242,2.867,12.456,4,,drone 0
6,509.070,176.710,2.871,12.763,4,,drone 0
6,509.171,176.233,2.875,13.038,4,,drone 0
6,509.272,175.809,2.879,13.283,4,,drone 0
6,509.373,175.433,2.882,13.500,4,,drone 0
6,509.480,175.041,2.885,13.726,4,,drone 0
6,509.581,174.759,2.888,13.889,4,,drone 0
6,509.688,174.516,2.890,14.029,4,,drone 0
6,509.789,174.307,2.892,14.150,4,,drone 0
6,509.895,174.131,2.893,14.252,4,,drone 0
6,509.996,173.984,2.894,14.336,4,,drone 0
6,510.103,173.844,2.895,14.417,4,,drone 0
6,510.204,173.755,2.896,14.468,4,,drone 0
6,510.306,173.688,2.897,14.507,4,,drone 0
6,510.407,173.642,2.897,14.534,4,,drone 0
6,510.508,173.615,2.897,14.549,4,,drone 0
6,510.615,173.605,2.897,14.555,4,,drone 0
6,510.716,173.610,2.897,14.552,4,,drone 0
6,510.817,173.629,2.897,14.541,4,,drone 0
6,510.917,173.661,2.897,14.523,4,,drone 0
6,511.020,173.713,2.897,14.493,4,,drone 0
6,511.122,173.757,2.896,14.467,4,,drone 0
6,511.224,173.796,2.896,14.445,4,,drone 0
6,511.326,173.831,2.896,14.425,4,,drone 0
6,511.433,173.862,2.895,14.406,4,,drone 0
6,511.534,173.857,2.895,14.409,4,,drone 0
6,511.640,173.681,2.895,14.511,4,,drone 0
6,511.741,173.404,2.895,14.671,4,,drone 0
6,511.842,173.019,2.894,14.893,4,,drone 0
6,511.943,172.540,2.894,15.170,4,,drone 0
6,512.048,171.977,2.894,15.495,4,,drone 0
6,512.150,171.339,2.894,15.864,4,,drone 0
6,512.251,170.636,2.894,16.270,4,,drone 0
6,512.353,169.876,2.894,16.708,4,,drone 0
6,512.453,169.067,2.894,17.175,4,,drone 0
6,512.554,168.216,2.894,17.666,4,,drone 0
6,512.654,167.330,2.894,18.178,4,,drone 0
6,512.755,166.416,2.894,18.706,4,,drone 0
6,512.856,165.478,2.894,19.247,4,,drone 0
6,512.957,164.522,2.894,19.799,4,,drone 0
6,513.064,163.357,2.894,20.472,4,,drone 0
6,513.165,162.378,2.894,21.037,4,,drone 0
6,513.273,161.394,2.894,21.605,4,,drone 0
6,513.375,160.409,2.894,22.174,4,,drone 0
6,513.476,159.427,2.894,22.741,4,,drone 0
6,513.576,158.450,2.894,23.305,4,,drone 0
6,513.678,157.480,2.894,23.865,4,,drone 0
6,513.778,156.521,2.894,24.419,4,,drone 0
6,513.880,155.573,2.894,24.966,4,,drone 0
6,513.982,154.455,2.894,25.611,4,,drone 0
6,514.082,153.541,2.894,26.139,4,,drone 0
6,514.184,152.643,2.894,26.657,4,,drone 0
6,514.286,151.764,2.894,27.165,4,,drone 0
6,514.386,150.904,2.895,27.661,4,,drone 0
6,514.488,150.064,2.895,28.146,4,,drone 0
6,514.589,149.246,2.895,28.619,4,,drone 0
6,514.690,148.448,2.895,29.079,4,,drone 0
6,514.791,147.673,2.895,29.527,4,,drone 0
6,514.891,146.919,2.895,29.962,4,,drone 0
6,514.992,146.188,2.895,30.384,4,,drone 0
6,515.094,145.480,2.895,30.793,4,,drone 0
6,515.201,144.660,2.895,31.266,4,,drone 0
6,515.302,144.001,2.895,31.647,4,,drone 0
6,515.404,143.365,2.895,32.014,4,,drone 0
6,515.509,142.752,2.895,32.368,4,,drone 0
6,515.611,142.160,2.895,32.710,4,,drone 0
6,515.713,141.590,2.895,33.039,4,,drone 0
6,515.816,141.042,2.895,33.355,4,,drone 0
6,515.917,140.515,2.895,33.660,4,,drone 0
6,516.018,140.008,2.896,33.952,4,,drone 0
6,516.119,139.522,2.896,34.233,4,,drone 0
6,516.221,138.965,2.896,34.554,4,,drone 0
6,516.323,138.523,2.896,34.810,4,,drone 0
6,516.425,138.099,2.896,35.054,4,,drone 0
6,516.527,137.694,2.896,35.288,4,,drone 0
6,516.632,137.306,2.896,35.512,4,,drone 0
6,516.736,136.936,2.896,35.726,4,,drone 0
6,516.838,136.583,2.896,35.929,4,,drone 0
6,516.939,136.247,2.896,36.124,4,,drone 0
6,517.041,135.864,2.896,36.345,4,,drone 0
6,517.143,135.561,2.896,36.520,4,,drone 0
6,517.243,135.274,2.896,36.686,4,,drone 0
6,517.346,135.000,2.896,36.843,4,,drone 0
6,517.448,134.741,2.896,36.993,4,,drone 0
6,517.548,134.494,2.896,37.136,4,,drone 0
6,517.650,134.260,2.896,37.271,4,,drone 0
6,517.752,134.039,2.896,37.399,4,,drone 0
6,517.852,133.829,2.896,37.520,4,,drone 0
6,517.954,133.631,2.896,37.634,4,,drone 0
6,518.055,133.443,2.896,37.743,4,,drone 0
6,518.156,133.266,2.896,37.845,4,,drone 0
6,518.257,133.098,2.896,37.942,4,,drone 0
6,518.359,132.940,2.896,38.033,4,,drone 0
6,518.460,132.763,2.896,38.135,4,,drone 0
6,518.562,132.625,2.896,38.215,4,,drone 0
6,518.663,132.494,2.896,38.290,4,,drone 0
6,518.764,132.372,2.896,38.361,4,,drone 0
