simulation,time,x,y,z,collisionApproach,modelName,droneName
1,105.487,155.448,29.897,5.907,6,,drone 0
1,105.592,157.422,29.901,5.645,6,,drone 0
1,105.697,159.340,29.906,5.391,6,,drone 0
1,105.802,161.567,29.911,5.096,6,,drone 0
1,105.906,163.359,29.915,4.858,6,,drone 0
1,106.011,165.095,29.919,4.628,6,,drone 0
1,106.115,166.773,29.923,4.406,6,,drone 0
1,106.220,168.712,29.927,4.149,6,,drone 0
1,106.325,170.265,29.931,3.943,6,,drone 0
1,106.429,171.763,29.935,3.744,6,,drone 0
1,106.534,173.205,29.938,3.553,6,,drone 0
1,106.638,174.593,29.941,3.369,6,,drone 0
1,106.744,176.187,29.945,3.157,6,,drone 0
1,106.848,177.458,29.948,2.989,6,,drone 0
1,106.952,178.678,29.951,2.827,6,,drone 0
1,107.057,179.847,29.953,2.672,6,,drone 0
1,107.162,181.186,29.956,2.495,6,,drone 0
1,107.266,182.249,29.959,2.354,6,,drone 0
1,107.371,183.265,29.961,2.219,6,,drone 0
1,107.474,184.237,29.963,2.090,6,,drone 0
1,107.577,185.164,29.966,1.967,6,,drone 0
1,107.678,186.049,29.968,1.850,6,,drone 0
1,107.779,186.893,29.970,1.738,6,,drone 0
1,107.881,187.852,29.972,1.611,6,,drone 0
1,107.982,188.610,29.974,1.510,6,,drone 0
1,108.083,189.330,29.975,1.415,6,,drone 0
1,108.185,190.015,29.977,1.324,6,,drone 0
1,108.288,190.665,29.978,1.238,6,,drone 0
1,108.391,191.283,29.980,1.156,6,,drone 0
1,108.494,191.868,29.981,1.078,6,,drone 0
1,108.595,192.422,29.982,1.005,6,,drone 0
1,108.696,192.947,29.984,0.935,6,,drone 0
1,108.797,193.444,29.985,0.869,6,,drone 0
1,108.899,193.913,29.986,0.807,6,,drone 0
1,109.001,194.443,29.987,0.737,6,,drone 0
1,109.102,194.856,29.988,0.682,6,,drone 0
1,109.204,195.246,29.989,0.630,6,,drone 0
1,109.306,195.614,29.990,0.582,6,,drone 0
1,109.409,195.960,29.991,0.536,6,,drone 0
1,109.512,196.285,29.991,0.493,6,,drone 0
1,109.617,196.591,29.992,0.452,6,,drone 0
1,109.721,196.934,29.993,0.407,6,,drone 0
1,109.821,197.200,29.994,0.371,6,,drone 0
1,109.922,197.449,29.994,0.338,6,,drone 0
1,110.024,197.682,29.995,0.307,6,,drone 0
1,110.128,197.900,29.995,0.278,6,,drone 0
1,110.228,198.103,29.992,0.251,6,,drone 0
1,110.330,198.289,29.919,0.227,6,,drone 0
1,110.431,198.455,29.763,0.205,6,,drone 0
1,110.532,198.605,29.531,0.185,6,,drone 0
1,110.634,198.738,29.232,0.167,6,,drone 0
1,110.736,198.857,28.873,0.152,6,,drone 0
1,110.838,198.961,28.461,0.138,6,,drone 0
1,110.939,199.053,28.003,0.126,6,,drone 0
1,111.040,199.133,27.504,0.115,6,,drone 0
1,111.144,199.214,26.859,0.104,6,,drone 0
1,111.246,199.271,26.289,0.097,6,,drone 0
1,111.346,199.318,25.695,0.090,6,,drone 0
1,111.447,199.357,25.080,0.085,6,,drone 0
1,111.548,199.388,24.448,0.081,6,,drone 0
1,111.651,199.412,23.804,0.078,6,,drone 0
1,111.753,199.430,23.150,0.076,6,,drone 0
1,111.854,199.441,22.490,0.074,6,,drone 0
1,111.956,199.447,21.825,0.073,6,,drone 0
1,112.058,199.449,21.159,0.073,6,,drone 0
1,112.163,199.444,20.361,0.074,6,,drone 0
1,112.268,199.436,19.699,0.075,6,,drone 0
1,112.369,199.425,19.042,0.076,6,,drone 0
1,112.471,199.410,18.392,0.078,6,,drone 0
1,112.572,199.392,17.749,0.081,6,,drone 0
1,112.674,199.372,17.116,0.083,6,,drone 0
1,112.778,199.350,16.493,0.086,6,,drone 0
1,112.879,199.326,15.881,0.089,6,,drone 0
1,112.981,199.295,15.163,0.094,6,,drone 0
1,113.081,199.267,14.579,0.097,6,,drone 0
1,113.182,199.239,14.008,0.101,6,,drone 0
1,113.284,199.209,13.452,0.105,6,,drone 0
1,113.386,199.179,12.909,0.109,6,,drone 0
1,113.487,199.148,12.382,0.113,6,,drone 0
1,113.590,199.117,11.869,0.117,6,,drone 0
1,113.690,199.085,11.372,0.121,6,,drone 0
1,113.792,199.053,10.890,0.126,6,,drone 0
1,113.896,199.022,10.423,0.130,6,,drone 0
1,113.996,198.990,9.971,0.134,6,,drone 0
1,114.097,198.958,9.535,0.138,6,,drone 0
1,114.199,198.927,9.114,0.142,6,,drone 0
1,114.304,198.890,8.628,0.147,6,,drone 0
1,114.408,198.859,8.240,0.151,6,,drone 0
1,114.513,198.829,7.866,0.155,6,,drone 0
1,114.617,198.799,7.506,0.159,6,,drone 0
1,114.722,198.764,7.094,0.164,6,,drone 0
1,114.827,198.736,6.765,0.168,6,,drone 0
1,114.931,198.708,6.450,0.171,6,,drone 0
1,115.035,198.681,6.148,0.175,6,,drone 0
1,115.140,198.654,5.858,0.178,6,,drone 0
1,115.244,198.624,5.528,0.182,6,,drone 0
1,115.349,198.599,5.266,0.186,6,,drone 0
1,115.453,198.574,5.016,0.189,6,,drone 0
1,115.557,198.551,4.777,0.192,6,,drone 0
1,115.661,198.524,4.505,0.196,6,,drone 0
1,115.767,198.502,4.290,0.199,6,,drone 0
1,115.871,198.481,4.085,0.201,6,,drone 0
1,115.975,198.460,3.891,0.204,6,,drone 0
1,116.081,198.437,3.670,0.207,6,,drone 0
1,116.184,198.418,3.496,0.210,6,,drone 0
1,116.289,198.400,3.331,0.212,6,,drone 0
1,116.393,198.382,3.175,0.215,6,,drone 0
1,116.497,198.365,3.027,0.217,6,,drone 0
1,116.602,198.346,2.861,0.219,6,,drone 0
1,116.707,198.332,2.736,0.221,6,,drone 0
1,116.811,198.319,2.625,0.223,6,,drone 0
1,116.916,198.308,2.525,0.224,6,,drone 0
1,117.020,198.298,2.436,0.226,6,,drone 0
1,117.124,198.287,2.343,0.227,6,,drone 0
1,117.228,198.279,2.275,0.228,6,,drone 0
1,117.333,198.272,2.216,0.229,6,,drone 0
1,117.437,198.266,2.165,0.230,6,,drone 0
1,117.541,198.261,2.113,0.231,6,,drone 0
1,117.645,198.256,2.078,0.231,6,,drone 0
1,117.750,198.253,2.048,0.232,6,,drone 0
1,117.854,198.250,2.024,0.232,6,,drone 0
1,117.959,198.248,2.006,0.232,6,,drone 0
1,118.064,198.246,1.989,0.233,6,,drone 0
1,118.168,198.245,1.981,0.233,6,,drone 0
1,118.272,198.245,1.976,0.233,6,,drone 0
1,118.376,198.245,1.974,0.233,6,,drone 0
1,118.481,198.245,1.977,0.233,6,,drone 0
1,118.585,198.245,1.982,0.233,6,,drone 0
1,118.690,198.246,1.989,0.233,6,,drone 0
1,118.794,198.247,1.999,0.232,6,,drone 0
1,118.899,198.249,2.011,0.232,6,,drone 0
1,119.003,198.251,2.028,0.232,6,,drone 0
1,119.107,198.253,2.043,0.232,6,,drone 0
1,119.211,198.254,2.060,0.231,6,,drone 0
1,119.316,198.257,2.078,0.231,6,,drone 0
1,119.419,198.259,2.097,0.231,6,,drone 0
1,119.523,198.261,2.121,0.231,6,,drone 0
1,119.627,198.264,2.141,0.230,6,,drone 0
1,119.733,198.266,2.163,0.230,6,,drone 0
1,119.837,198.269,2.184,0.230,6,,drone 0
1,119.941,198.272,2.210,0.229,6,,drone 0
1,120.046,198.274,2.232,0.229,6,,drone 0
1,120.150,198.277,2.255,0.228,6,,drone 0
1,120.254,198.279,2.277,0.228,6,,drone 0
1,120.358,198.282,2.299,0.228,6,,drone 0
1,120.462,198.285,2.326,0.227,6,,drone 0
1,120.566,198.287,2.347,0.227,6,,drone 0
1,120.670,198.290,2.369,0.227,6,,drone 0
1,120.778,198.292,2.390,0.226,6,,drone 0
1,120.880,198.295,2.411,0.226,6,,drone 0
1,120.984,198.298,2.436,0.226,6,,drone 0
1,121.086,198.300,2.456,0.225,6,,drone 0
1,121.188,198.302,2.476,0.225,6,,drone 0
1,121.290,198.304,2.495,0.225,6,,drone 0
1,121.392,198.307,2.514,0.225,6,,drone 0
1,121.494,198.309,2.533,0.224,6,,drone 0
1,121.597,198.311,2.550,0.224,6,,drone 0
1,121.701,198.313,2.571,0.224,6,,drone 0
1,121.803,198.315,2.588,0.223,6,,drone 0
1,121.904,198.317,2.604,0.223,6,,drone 0
1,122.007,198.319,2.620,0.223,6,,drone 0
1,122.110,198.321,2.636,0.223,6,,drone 0
1,122.213,198.322,2.650,0.222,6,,drone 0
1,122.316,198.324,2.665,0.222,6,,drone 0
1,122.417,198.325,2.678,0.222,6,,drone 0
1,122.520,198.327,2.692,0.222,6,,drone 0
1,122.622,198.329,2.707,0.222,6,,drone 0
1,122.725,198.330,2.719,0.221,6,,drone 0
1,122.828,198.332,2.731,0.221,6,,drone 0
1,122.929,198.333,2.742,0.221,6,,drone 0
1,123.033,198.334,2.753,0.221,6,,drone 0
1,123.135,198.335,2.763,0.221,6,,drone 0
1,123.237,198.336,2.773,0.221,6,,drone 0
1,123.340,198.337,2.783,0.220,6,,drone 0
1,123.442,198.339,2.794,0.220,6,,drone 0
1,123.544,198.340,2.802,0.220,6,,drone 0
1,123.647,198.341,2.810,0.220,6,,drone 0
1,123.749,198.342,2.818,0.220,6,,drone 0
1,123.852,198.342,2.826,0.220,6,,drone 0
1,123.954,198.343,2.833,0.220,6,,drone 0
1,124.057,198.344,2.840,0.220,6,,drone 0
1,124.159,198.345,2.846,0.219,6,,drone 0
1,124.261,198.346,2.853,0.219,6,,drone 0
1,124.364,198.346,2.859,0.219,6,,drone 0
1,124.466,198.347,2.864,0.219,6,,drone 0
1,124.569,198.347,2.870,0.219,6,,drone 0
1,124.671,198.348,2.875,0.219,6,,drone 0
1,124.773,198.349,2.879,0.219,6,,drone 0
1,124.876,198.349,2.884,0.219,6,,drone 0
