simulation,time,x,y,z,collisionApproach,modelName,droneName
13,1008.045,0.000,1.022,0.000,4,,drone 0
13,1008.145,0.000,1.130,0.000,4,,drone 0
13,1008.251,0.000,1.318,0.000,4,,drone 0
13,1008.356,0.000,1.578,0.000,4,,drone 0
13,1008.461,0.000,1.974,0.000,4,,drone 0
13,1008.567,0.000,2.366,0.000,4,,drone 0
13,1008.672,0.000,2.806,0.000,4,,drone 0
13,1008.778,0.000,3.290,0.000,4,,drone 0
13,1008.882,0.000,3.920,0.000,4,,drone 0
13,1008.988,0.000,4.479,0.000,4,,drone 0
13,1009.093,0.000,5.064,0.000,4,,drone 0
13,1009.198,0.000,5.671,0.000,4,,drone 0
13,1009.303,0.000,6.424,0.000,4,,drone 0
13,1009.408,0.000,7.066,0.000,4,,drone 0
13,1009.513,0.000,7.718,0.000,4,,drone 0
13,1009.618,0.000,8.378,0.000,4,,drone 0
13,1009.724,0.000,9.175,0.000,4,,drone 0
13,1009.828,0.000,9.841,0.000,4,,drone 0
13,1009.933,0.000,10.506,0.000,4,,drone 0
13,1010.038,0.000,11.169,0.000,4,,drone 0
13,1010.143,0.000,11.958,0.000,4,,drone 0
13,1010.248,0.000,12.609,0.000,4,,drone 0
13,1010.353,0.000,13.251,0.000,4,,drone 0
13,1010.458,0.000,13.884,0.000,4,,drone 0
13,1010.563,0.000,14.631,0.000,4,,drone 0
13,1010.667,0.000,15.240,0.000,4,,drone 0
13,1010.773,0.000,15.837,0.000,4,,drone 0
13,1010.878,0.000,16.422,0.000,4,,drone 0
13,1010.983,0.000,17.105,0.000,4,,drone 0
13,1011.087,0.000,17.659,0.000,4,,drone 0
13,1011.192,0.000,18.198,0.000,4,,drone 0
13,1011.297,0.000,18.723,0.000,4,,drone 0
13,1011.402,0.000,19.332,0.000,4,,drone 0
13,1011.507,0.000,19.824,0.000,4,,drone 0
13,1011.612,0.000,20.300,0.000,4,,drone 0
13,1011.717,0.000,20.760,0.000,4,,drone 0
13,1011.822,0.000,21.293,0.000,4,,drone 0
13,1011.927,0.000,21.720,0.000,4,,drone 0
13,1012.032,0.000,22.133,0.000,4,,drone 0
13,1012.136,0.000,22.530,0.000,4,,drone 0
13,1012.241,0.000,22.987,0.000,4,,drone 0
13,1012.346,0.000,23.352,0.000,4,,drone 0
13,1012.451,0.000,23.703,0.000,4,,drone 0
13,1012.556,0.000,24.040,0.000,4,,drone 0
13,1012.660,0.000,24.427,0.000,4,,drone 0
13,1012.765,0.000,24.734,0.000,4,,drone 0
13,1012.870,0.000,25.028,0.000,4,,drone 0
13,1012.975,0.000,25.310,0.000,4,,drone 0
13,1013.080,0.000,25.579,0.000,4,,drone 0
13,1013.185,0.000,25.886,0.000,4,,drone 0
13,1013.290,0.000,26.130,0.000,4,,drone 0
13,1013.394,0.000,26.362,0.000,4,,drone 0
13,1013.499,0.000,26.583,0.000,4,,drone 0
13,1013.604,0.000,26.834,0.000,4,,drone 0
13,1013.709,0.000,27.033,0.000,4,,drone 0
13,1013.814,0.000,27.222,0.000,4,,drone 0
13,1013.919,0.000,27.401,0.000,4,,drone 0
13,1014.023,0.000,27.604,0.000,4,,drone 0
13,1014.128,0.000,27.764,0.000,4,,drone 0
13,1014.233,0.000,27.916,0.000,4,,drone 0
13,1014.338,0.536,28.026,0.000,4,,drone 0
13,1014.443,2.855,28.052,0.000,4,,drone 0
13,1014.548,4.825,28.072,0.000,4,,drone 0
13,1014.653,6.794,28.091,0.000,4,,drone 0
13,1014.753,8.764,28.111,0.000,4,,drone 0
13,1014.858,10.734,28.130,0.000,4,,drone 0
13,1014.963,13.098,28.153,0.000,4,,drone 0
13,1015.068,15.067,28.173,0.000,4,,drone 0
13,1015.173,17.037,28.192,0.000,4,,drone 0
13,1015.279,19.007,28.212,0.000,4,,drone 0
13,1015.384,21.370,28.235,0.000,4,,drone 0
13,1015.489,23.233,28.255,0.035,4,,drone 0
13,1015.594,24.686,28.279,0.202,4,,drone 0
13,1015.700,25.916,28.312,0.565,4,,drone 0
13,1015.805,26.552,28.342,0.988,4,,drone 0
13,1015.911,26.870,28.374,1.508,4,,drone 0
13,1016.015,26.898,28.409,2.115,4,,drone 0
13,1016.121,26.589,28.452,2.942,4,,drone 0
13,1016.226,26.075,28.490,3.704,4,,drone 0
13,1016.331,25.355,28.529,4.521,4,,drone 0
13,1016.436,24.449,28.568,5.387,4,,drone 0
13,1016.541,23.148,28.617,6.479,4,,drone 0
13,1016.646,21.906,28.658,7.426,4,,drone 0
13,1016.753,20.540,28.699,8.399,4,,drone 0
13,1016.857,19.067,28.741,9.393,4,,drone 0
13,1016.961,17.178,28.790,10.607,4,,drone 0
13,1017.067,15.518,28.831,11.630,4,,drone 0
13,1017.171,13.795,28.872,12.659,4,,drone 0
13,1017.276,12.020,28.913,13.691,4,,drone 0
13,1017.382,9.835,28.961,14.927,4,,drone 0
13,1017.486,7.981,29.000,15.952,4,,drone 0
13,1017.592,6.105,29.039,16.969,4,,drone 0
13,1017.697,4.216,29.077,17.977,4,,drone 0
13,1017.803,1.941,29.121,19.169,4,,drone 0
13,1017.908,0.046,29.157,20.147,4,,drone 0
13,1018.013,-1.841,29.193,21.108,4,,drone 0
13,1018.118,-3.715,29.227,22.052,4,,drone 0
13,1018.224,-5.942,29.268,23.159,4,,drone 0
13,1018.329,-7.773,29.300,24.060,4,,drone 0
13,1018.434,-9.578,29.332,24.939,4,,drone 0
13,1018.539,-11.355,29.363,25.797,4,,drone 0
13,1018.644,-13.444,29.398,26.797,4,,drone 0
13,1018.750,-15.148,29.427,27.604,4,,drone 0
13,1018.855,-16.814,29.454,28.389,4,,drone 0
13,1018.961,-18.764,29.486,29.299,4,,drone 0
13,1019.066,-16.605,29.489,28.979,4,,drone 0
13,1019.171,-13.878,29.489,28.500,4,,drone 0
13,1019.273,-11.529,29.490,28.128,4,,drone 0
13,1019.379,-9.528,29.492,27.854,4,,drone 0
13,1019.483,-7.549,29.497,27.642,4,,drone 0
13,1019.588,-6.222,29.502,27.554,4,,drone 0
13,1019.693,-5.162,29.508,27.539,4,,drone 0
13,1019.799,-4.346,29.515,27.589,4,,drone 0
13,1019.904,-3.661,29.525,27.726,4,,drone 0
13,1020.006,-3.312,29.534,27.898,4,,drone 0
13,1020.110,-3.145,29.543,28.117,4,,drone 0
13,1020.213,-3.144,29.553,28.376,4,,drone 0
13,1020.317,-3.291,29.564,28.672,4,,drone 0
13,1020.420,-3.645,29.577,29.070,4,,drone 0
13,1020.524,-4.070,29.588,29.431,4,,drone 0
13,1020.632,-4.601,29.599,29.815,4,,drone 0
13,1020.741,-5.361,29.613,30.303,4,,drone 0
13,1020.849,-6.083,29.625,30.727,4,,drone 0
13,1020.954,-6.876,29.637,31.164,4,,drone 0
13,1021.055,-7.730,29.649,31.612,4,,drone 0
13,1021.157,-8.637,29.660,32.068,4,,drone 0
13,1021.258,-9.589,29.672,32.531,4,,drone 0
13,1021.359,-10.578,29.683,32.997,4,,drone 0
13,1021.463,-11.805,29.697,33.559,4,,drone 0
13,1021.567,-12.854,29.708,34.027,4,,drone 0
13,1021.669,-13.921,29.720,34.495,4,,drone 0
13,1021.774,-15.000,29.730,34.959,4,,drone 0
13,1021.879,-16.088,29.741,35.420,4,,drone 0
13,1021.984,-17.399,29.754,35.966,4,,drone 0
13,1022.089,-18.491,29.764,36.414,4,,drone 0
13,1022.195,-19.579,29.774,36.856,4,,drone 0
13,1022.299,-20.660,29.784,37.290,4,,drone 0
13,1022.405,-21.944,29.795,37.799,4,,drone 0
13,1022.509,-23.000,29.804,38.214,4,,drone 0
13,1022.615,-24.042,29.813,38.620,4,,drone 0
13,1022.720,-25.271,29.823,39.094,4,,drone 0
13,1022.824,-26.274,29.832,39.478,4,,drone 0
13,1022.930,-27.258,29.840,39.851,4,,drone 0
13,1023.035,-28.220,29.848,40.214,4,,drone 0
13,1023.140,-29.161,29.855,40.567,4,,drone 0
13,1023.245,-30.260,29.864,40.976,4,,drone 0
13,1023.350,-31.149,29.871,41.304,4,,drone 0
13,1023.455,-32.014,29.877,41.622,4,,drone 0
13,1023.560,-33.020,29.885,41.990,4,,drone 0
13,1023.665,-33.831,29.891,42.284,4,,drone 0
13,1023.770,-34.617,29.897,42.568,4,,drone 0
13,1023.875,-35.378,29.902,42.842,4,,drone 0
13,1023.980,-36.258,29.909,43.156,4,,drone 0
13,1024.085,-36.964,29.914,43.407,4,,drone 0
13,1024.190,-37.645,29.919,43.649,4,,drone 0
13,1024.294,-38.301,29.924,43.880,4,,drone 0
13,1024.399,-38.934,29.928,44.102,4,,drone 0
13,1024.504,-39.661,29.933,44.356,4,,drone 0
13,1024.609,-40.241,29.937,44.558,4,,drone 0
13,1024.715,-40.799,29.941,44.751,4,,drone 0
13,1024.820,-41.438,29.945,44.972,4,,drone 0
13,1024.924,-41.946,29.949,45.146,4,,drone 0
13,1025.029,-42.433,29.952,45.313,4,,drone 0
13,1025.135,-42.899,29.955,45.472,4,,drone 0
13,1025.239,-43.345,29.958,45.623,4,,drone 0
13,1025.345,-43.854,29.961,45.795,4,,drone 0
13,1025.449,-44.257,29.964,45.931,4,,drone 0
13,1025.554,-44.641,29.967,46.060,4,,drone 0
13,1025.659,-45.007,29.969,46.182,4,,drone 0
13,1025.765,-45.424,29.972,46.321,4,,drone 0
13,1025.870,-45.753,29.974,46.430,4,,drone 0
13,1025.974,-46.066,29.976,46.533,4,,drone 0
13,1026.080,-46.421,29.978,46.650,4,,drone 0
13,1026.184,-46.700,29.980,46.742,4,,drone 0
13,1026.289,-46.965,29.981,46.828,4,,drone 0
13,1026.394,-47.216,29.983,46.910,4,,drone 0
13,1026.500,-47.454,29.984,46.987,4,,drone 0
13,1026.604,-47.723,29.986,47.073,4,,drone 0
13,1026.710,-47.934,29.987,47.141,4,,drone 0
13,1026.814,-48.133,29.988,47.205,4,,drone 0
13,1026.920,-48.357,29.989,47.276,4,,drone 0
13,1027.025,-48.532,29.990,47.331,4,,drone 0
13,1027.130,-48.697,29.991,47.383,4,,drone 0
13,1027.235,-47.950,29.992,47.253,4,,drone 0
13,1027.341,-45.610,29.992,46.807,4,,drone 0
13,1027.446,-43.675,29.992,46.439,4,,drone 0
13,1027.551,-41.740,29.992,46.070,4,,drone 0
13,1027.656,-39.805,29.992,45.701,4,,drone 0
13,1027.761,-37.483,29.992,45.259,4,,drone 0
