simulation,time,x,y,z,collisionApproach,modelName,droneName
4,308.485,0.000,1.022,0.000,6,,drone 0
4,308.588,0.000,1.130,0.000,6,,drone 0
4,308.688,0.000,1.318,0.000,6,,drone 0
4,308.790,0.000,1.578,0.000,6,,drone 0
4,308.893,0.000,1.902,0.000,6,,drone 0
4,308.994,0.000,2.283,0.000,6,,drone 0
4,309.096,0.000,2.715,0.000,6,,drone 0
4,309.197,0.000,3.190,0.000,6,,drone 0
4,309.297,0.000,3.704,0.000,6,,drone 0
4,309.400,0.000,4.364,0.000,6,,drone 0
4,309.502,0.000,4.945,0.000,6,,drone 0
4,309.603,0.000,5.548,0.000,6,,drone 0
4,309.706,0.000,6.170,0.000,6,,drone 0
4,309.807,0.000,6.807,0.000,6,,drone 0
4,309.909,0.000,7.456,0.000,6,,drone 0
4,310.011,0.000,8.113,0.000,6,,drone 0
4,310.111,0.000,8.776,0.000,6,,drone 0
4,310.218,0.000,9.441,0.000,6,,drone 0
4,310.319,0.000,10.107,0.000,6,,drone 0
4,310.426,0.000,10.905,0.000,6,,drone 0
4,310.527,0.000,11.565,0.000,6,,drone 0
4,310.627,0.000,12.219,0.000,6,,drone 0
4,310.728,0.000,12.867,0.000,6,,drone 0
4,310.835,0.000,13.506,0.000,6,,drone 0
4,310.936,0.000,14.135,0.000,6,,drone 0
4,311.038,0.000,14.754,0.000,6,,drone 0
4,311.139,0.000,15.361,0.000,6,,drone 0
4,311.239,0.000,15.955,0.000,6,,drone 0
4,311.340,0.000,16.652,0.000,6,,drone 0
4,311.440,0.000,17.217,0.000,6,,drone 0
4,311.543,0.000,17.768,0.000,6,,drone 0
4,311.646,0.000,18.304,0.000,6,,drone 0
4,311.746,0.000,18.826,0.000,6,,drone 0
4,311.848,0.000,19.332,0.000,6,,drone 0
4,311.950,0.000,19.824,0.000,6,,drone 0
4,312.057,0.000,20.300,0.000,6,,drone 0
4,312.157,0.000,20.760,0.000,6,,drone 0
4,312.258,0.000,21.206,0.000,6,,drone 0
4,312.359,0.000,21.636,0.000,6,,drone 0
4,312.459,0.000,22.051,0.000,6,,drone 0
4,312.560,0.000,22.452,0.000,6,,drone 0
4,312.661,0.000,22.912,0.000,6,,drone 0
4,312.761,0.000,23.280,0.000,6,,drone 0
4,312.863,0.000,23.634,0.000,6,,drone 0
4,312.964,0.000,23.974,0.000,6,,drone 0
4,313.065,0.000,24.300,0.000,6,,drone 0
4,313.172,0.000,24.612,0.000,6,,drone 0
4,313.273,0.000,24.912,0.000,6,,drone 0
4,313.380,0.000,25.199,0.000,6,,drone 0
4,313.480,0.000,25.526,0.000,6,,drone 0
4,313.580,0.000,25.786,0.000,6,,drone 0
4,313.681,0.000,26.034,0.000,6,,drone 0
4,313.783,0.000,26.270,0.000,6,,drone 0
4,313.883,0.000,26.496,0.000,6,,drone 0
4,313.986,0.000,26.711,0.000,6,,drone 0
4,314.088,0.000,26.915,0.000,6,,drone 0
4,314.189,0.000,27.110,0.000,6,,drone 0
4,314.292,0.000,27.295,0.000,6,,drone 0
4,314.394,0.000,27.470,0.000,6,,drone 0
4,314.496,0.000,27.637,0.000,6,,drone 0
4,314.598,0.000,27.795,0.000,6,,drone 0
4,314.700,0.000,27.974,0.000,6,,drone 0
4,314.802,1.287,28.036,0.000,6,,drone 0
4,314.905,3.249,28.056,0.000,6,,drone 0
4,315.008,5.219,28.075,0.000,6,,drone 0
4,315.110,7.188,28.095,0.000,6,,drone 0
4,315.211,9.158,28.114,0.000,6,,drone 0
4,315.313,11.128,28.134,0.000,6,,drone 0
4,315.415,13.098,28.153,0.000,6,,drone 0
4,315.517,15.067,28.173,0.000,6,,drone 0
4,315.620,17.037,28.192,0.000,6,,drone 0
4,315.722,19.401,28.216,0.000,6,,drone 0
4,315.824,21.370,28.235,0.000,6,,drone 0
4,315.927,23.340,28.255,0.000,6,,drone 0
4,316.029,25.310,28.274,0.000,6,,drone 0
4,316.131,27.280,28.293,0.000,6,,drone 0
4,316.233,29.249,28.313,0.000,6,,drone 0
4,316.335,31.219,28.332,0.000,6,,drone 0
4,316.437,33.189,28.352,0.000,6,,drone 0
4,316.539,35.159,28.371,0.000,6,,drone 0
4,316.641,37.522,28.395,0.000,6,,drone 0
4,316.743,39.492,28.414,0.000,6,,drone 0
4,316.845,41.462,28.434,0.000,6,,drone 0
4,316.948,43.432,28.453,0.000,6,,drone 0
4,317.050,45.401,28.473,0.000,6,,drone 0
4,317.154,47.371,28.492,0.000,6,,drone 0
4,317.259,49.341,28.511,0.000,6,,drone 0
4,317.360,51.620,28.536,0.022,6,,drone 0
4,317.464,53.177,28.558,0.128,6,,drone 0
4,317.567,54.422,28.583,0.314,6,,drone 0
4,317.669,55.379,28.610,0.570,6,,drone 0
4,317.771,56.074,28.639,0.890,6,,drone 0
4,317.873,56.528,28.670,1.265,6,,drone 0
4,317.976,56.765,28.701,1.691,6,,drone 0
4,318.077,56.805,28.734,2.160,6,,drone 0
4,318.179,56.665,28.767,2.667,6,,drone 0
4,318.281,56.286,28.808,3.318,6,,drone 0
4,318.382,55.813,28.843,3.890,6,,drone 0
4,318.484,55.213,28.878,4.485,6,,drone 0
4,318.586,54.501,28.913,5.099,6,,drone 0
4,318.687,53.690,28.948,5.727,6,,drone 0
4,318.790,52.791,28.983,6.367,6,,drone 0
4,318.893,51.816,29.018,7.015,6,,drone 0
4,318.994,50.775,29.053,7.668,6,,drone 0
4,319.096,49.678,29.087,8.325,6,,drone 0
4,319.198,48.533,29.121,8.982,6,,drone 0
4,319.300,47.108,29.161,9.768,6,,drone 0
4,319.403,45.887,29.194,10.419,6,,drone 0
4,319.505,44.643,29.226,11.064,6,,drone 0
4,319.607,43.381,29.257,11.703,6,,drone 0
4,319.708,42.107,29.288,12.333,6,,drone 0
4,319.810,40.827,29.318,12.954,6,,drone 0
4,319.913,39.544,29.347,13.564,6,,drone 0
4,320.016,38.264,29.376,14.162,6,,drone 0
4,320.118,36.990,29.403,14.749,6,,drone 0
4,320.220,35.726,29.430,15.322,6,,drone 0
4,320.322,34.225,29.462,15.993,6,,drone 0
4,320.424,32.991,29.487,16.536,6,,drone 0
4,320.526,31.776,29.511,17.065,6,,drone 0
4,320.629,30.580,29.535,17.580,6,,drone 0
4,320.731,29.407,29.557,18.079,6,,drone 0
4,320.833,28.257,29.579,18.564,6,,drone 0
4,320.936,27.132,29.601,19.033,6,,drone 0
4,321.038,26.034,29.621,19.488,6,,drone 0
4,321.141,24.751,29.644,20.013,6,,drone 0
4,321.242,23.712,29.663,20.434,6,,drone 0
4,321.344,22.702,29.681,20.841,6,,drone 0
4,321.446,21.721,29.698,21.233,6,,drone 0
4,321.549,20.769,29.715,21.610,6,,drone 0
4,321.652,19.847,29.731,21.973,6,,drone 0
4,321.755,18.954,29.746,22.322,6,,drone 0
4,321.858,18.090,29.760,22.657,6,,drone 0
4,321.961,17.092,29.777,23.041,6,,drone 0
4,322.063,16.293,29.790,23.347,6,,drone 0
4,322.165,15.522,29.803,23.639,6,,drone 0
4,322.267,14.780,29.815,23.919,6,,drone 0
4,322.369,14.066,29.826,24.187,6,,drone 0
4,322.471,13.379,29.837,24.443,6,,drone 0
4,322.573,12.720,29.847,24.688,6,,drone 0
4,322.675,12.087,29.857,24.921,6,,drone 0
4,322.778,11.480,29.866,25.144,6,,drone 0
4,322.881,10.785,29.877,25.397,6,,drone 0
4,322.983,10.233,29.885,25.596,6,,drone 0
4,323.085,9.705,29.893,25.786,6,,drone 0
4,323.187,9.201,29.900,25.967,6,,drone 0
4,323.289,8.719,29.907,26.138,6,,drone 0
4,323.392,8.259,29.914,26.301,6,,drone 0
4,323.493,7.821,29.920,26.455,6,,drone 0
4,323.595,7.403,29.926,26.601,6,,drone 0
4,323.697,7.005,29.932,26.740,6,,drone 0
4,323.799,6.627,29.937,26.871,6,,drone 0
4,323.901,6.197,29.943,27.018,6,,drone 0
4,324.003,5.859,29.947,27.134,6,,drone 0
4,324.105,5.538,29.952,27.243,6,,drone 0
