simulation,time,x,y,z,collisionApproach,modelName,droneName
1,86.143,199.809,1.160,0.109,-1,ppo-swish-clip_(v2_04),drone 1
1,86.246,199.351,1.598,0.174,-1,ppo-swish-clip_(v2_04),drone 1
1,86.348,198.734,2.308,0.028,-1,ppo-swish-clip_(v2_04),drone 1
1,86.452,198.054,3.249,-0.247,-1,ppo-swish-clip_(v2_04),drone 1
1,86.555,197.265,4.369,-0.559,-1,ppo-swish-clip_(v2_04),drone 1
1,86.658,196.337,5.489,-0.935,-1,ppo-swish-clip_(v2_04),drone 1
1,86.762,195.200,6.857,-1.457,-1,ppo-swish-clip_(v2_04),drone 1
1,86.865,194.301,7.955,-1.931,-1,ppo-swish-clip_(v2_04),drone 1
1,86.968,193.489,9.002,-2.334,-1,ppo-swish-clip_(v2_04),drone 1
1,87.071,192.731,10.062,-2.748,-1,ppo-swish-clip_(v2_04),drone 1
1,87.174,191.994,11.069,-3.169,-1,ppo-swish-clip_(v2_04),drone 1
1,87.278,191.366,12.062,-3.502,-1,ppo-swish-clip_(v2_04),drone 1
1,87.381,190.690,13.312,-3.848,-1,ppo-swish-clip_(v2_04),drone 1
1,87.484,190.215,14.305,-4.085,-1,ppo-swish-clip_(v2_04),drone 1
1,87.588,189.844,15.313,-4.260,-1,ppo-swish-clip_(v2_04),drone 1
1,87.691,189.594,16.345,-4.466,-1,ppo-swish-clip_(v2_04),drone 1
1,87.794,189.449,17.335,-4.633,-1,ppo-swish-clip_(v2_04),drone 1
1,87.897,189.482,18.240,-4.700,-1,ppo-swish-clip_(v2_04),drone 1
1,87.999,189.573,19.179,-4.576,-1,ppo-swish-clip_(v2_04),drone 1
1,88.102,189.703,20.197,-4.409,-1,ppo-swish-clip_(v2_04),drone 1
1,88.206,189.917,20.860,-4.262,-1,ppo-swish-clip_(v2_04),drone 1
1,88.308,190.237,21.503,-4.120,-1,ppo-swish-clip_(v2_04),drone 1
1,88.411,190.673,22.226,-3.954,-1,ppo-swish-clip_(v2_04),drone 1
1,88.514,191.114,22.910,-3.810,-1,ppo-swish-clip_(v2_04),drone 1
1,88.617,191.533,23.623,-3.646,-1,ppo-swish-clip_(v2_04),drone 1
1,88.722,192.012,24.422,-3.412,-1,ppo-swish-clip_(v2_04),drone 1
1,88.823,192.416,25.045,-3.156,-1,ppo-swish-clip_(v2_04),drone 1
1,88.927,192.892,25.548,-2.925,-1,ppo-swish-clip_(v2_04),drone 1
1,89.029,193.361,26.071,-2.663,-1,ppo-swish-clip_(v2_04),drone 1
1,89.133,193.750,26.590,-2.339,-1,ppo-swish-clip_(v2_04),drone 1
1,89.235,194.146,27.098,-1.993,-1,ppo-swish-clip_(v2_04),drone 1
1,89.339,194.617,27.643,-1.588,-1,ppo-swish-clip_(v2_04),drone 1
1,89.441,195.240,28.346,-1.244,-1,ppo-swish-clip_(v2_04),drone 1
1,89.544,195.844,28.841,-1.065,-1,ppo-swish-clip_(v2_04),drone 1
1,89.647,196.439,29.259,-0.843,-1,ppo-swish-clip_(v2_04),drone 1
1,89.751,197.039,29.665,-0.579,-1,ppo-swish-clip_(v2_04),drone 1
1,89.853,197.704,29.895,-0.332,-1,ppo-swish-clip_(v2_04),drone 1
1,89.957,198.394,30.109,-0.087,-1,ppo-swish-clip_(v2_04),drone 1
1,90.059,198.849,30.441,0.234,-1,ppo-swish-clip_(v2_04),drone 1
1,90.162,198.926,30.927,0.744,-1,ppo-swish-clip_(v2_04),drone 1
1,90.265,198.639,31.351,1.235,-1,ppo-swish-clip_(v2_04),drone 1
1,90.366,198.065,31.692,1.712,-1,ppo-swish-clip_(v2_04),drone 1
1,90.469,197.233,32.030,2.215,-1,ppo-swish-clip_(v2_04),drone 1
1,90.573,196.168,32.363,2.771,-1,ppo-swish-clip_(v2_04),drone 1
1,90.676,194.890,32.697,3.434,-1,ppo-swish-clip_(v2_04),drone 1
1,90.780,193.422,33.046,4.200,-1,ppo-swish-clip_(v2_04),drone 1
1,90.882,191.433,33.498,5.097,-1,ppo-swish-clip_(v2_04),drone 1
1,90.985,189.606,33.909,5.812,-1,ppo-swish-clip_(v2_04),drone 1
1,91.088,187.641,34.367,6.547,-1,ppo-swish-clip_(v2_04),drone 1
1,91.192,185.551,34.741,7.219,-1,ppo-swish-clip_(v2_04),drone 1
1,91.294,183.348,35.093,7.887,-1,ppo-swish-clip_(v2_04),drone 1
1,91.396,181.042,35.471,8.510,-1,ppo-swish-clip_(v2_04),drone 1
1,91.500,178.644,35.748,9.092,-1,ppo-swish-clip_(v2_04),drone 1
1,91.602,175.658,36.090,9.700,-1,ppo-swish-clip_(v2_04),drone 1
1,91.706,173.087,36.373,10.137,-1,ppo-swish-clip_(v2_04),drone 1
1,91.807,170.449,36.617,10.559,-1,ppo-swish-clip_(v2_04),drone 1
1,91.911,167.751,36.948,10.996,-1,ppo-swish-clip_(v2_04),drone 1
1,92.013,164.998,37.333,11.382,-1,ppo-swish-clip_(v2_04),drone 1
