simulation,time,x,y,z,collisionApproach,modelName,droneName
10,821.897,105.588,47.782,23.482,-1,ppo-swish-clip_(v2_04),drone 0
10,822.002,107.372,47.884,23.632,-1,ppo-swish-clip_(v2_04),drone 0
10,822.107,108.859,48.015,23.734,-1,ppo-swish-clip_(v2_04),drone 0
10,822.212,110.367,48.200,23.776,-1,ppo-swish-clip_(v2_04),drone 0
10,822.317,111.806,48.417,23.800,-1,ppo-swish-clip_(v2_04),drone 0
10,822.421,113.455,48.510,23.686,-1,ppo-swish-clip_(v2_04),drone 0
10,822.526,114.874,48.597,23.577,-1,ppo-swish-clip_(v2_04),drone 0
10,822.631,116.316,48.739,23.544,-1,ppo-swish-clip_(v2_04),drone 0
10,822.735,117.694,48.823,23.462,-1,ppo-swish-clip_(v2_04),drone 0
10,822.835,118.965,48.895,23.372,-1,ppo-swish-clip_(v2_04),drone 0
10,822.942,120.477,48.897,23.293,-1,ppo-swish-clip_(v2_04),drone 0
10,823.048,121.812,48.944,23.287,-1,ppo-swish-clip_(v2_04),drone 0
10,823.154,123.177,49.003,23.334,-1,ppo-swish-clip_(v2_04),drone 0
10,823.260,124.512,49.083,23.349,-1,ppo-swish-clip_(v2_04),drone 0
10,823.366,126.041,49.141,23.355,-1,ppo-swish-clip_(v2_04),drone 0
10,823.474,127.296,49.153,23.358,-1,ppo-swish-clip_(v2_04),drone 0
10,823.579,128.527,49.169,23.364,-1,ppo-swish-clip_(v2_04),drone 0
10,823.684,130.033,49.153,23.407,-1,ppo-swish-clip_(v2_04),drone 0
10,823.791,131.232,49.184,23.361,-1,ppo-swish-clip_(v2_04),drone 0
10,823.897,132.400,49.265,23.276,-1,ppo-swish-clip_(v2_04),drone 0
10,824.003,133.848,49.378,23.161,-1,ppo-swish-clip_(v2_04),drone 0
10,824.109,135.010,49.398,23.057,-1,ppo-swish-clip_(v2_04),drone 0
10,824.215,136.093,49.405,22.919,-1,ppo-swish-clip_(v2_04),drone 0
10,824.320,137.369,49.442,22.869,-1,ppo-swish-clip_(v2_04),drone 0
10,824.426,138.444,49.454,22.965,-1,ppo-swish-clip_(v2_04),drone 0
10,824.532,139.520,49.407,22.986,-1,ppo-swish-clip_(v2_04),drone 0
10,824.634,140.630,49.370,22.900,-1,ppo-swish-clip_(v2_04),drone 0
10,824.739,141.754,49.352,22.810,-1,ppo-swish-clip_(v2_04),drone 0
10,824.846,143.012,49.313,22.752,-1,ppo-swish-clip_(v2_04),drone 0
10,824.952,144.027,49.319,22.615,-1,ppo-swish-clip_(v2_04),drone 0
10,825.058,145.014,49.298,22.325,-1,ppo-swish-clip_(v2_04),drone 0
10,825.158,145.992,49.174,21.893,-1,ppo-swish-clip_(v2_04),drone 0
10,825.259,146.901,49.035,21.445,-1,ppo-swish-clip_(v2_04),drone 0
10,825.366,148.111,48.862,21.024,-1,ppo-swish-clip_(v2_04),drone 0
10,825.472,149.178,48.778,20.713,-1,ppo-swish-clip_(v2_04),drone 0
10,825.578,150.099,48.562,20.450,-1,ppo-swish-clip_(v2_04),drone 0
10,825.684,151.080,48.240,20.200,-1,ppo-swish-clip_(v2_04),drone 0
10,825.784,151.878,48.068,20.066,-1,ppo-swish-clip_(v2_04),drone 0
10,825.889,152.723,47.890,19.957,-1,ppo-swish-clip_(v2_04),drone 0
10,825.993,153.624,47.777,19.856,-1,ppo-swish-clip_(v2_04),drone 0
10,826.097,154.473,47.617,19.691,-1,ppo-swish-clip_(v2_04),drone 0
10,826.202,155.443,47.322,19.496,-1,ppo-swish-clip_(v2_04),drone 0
10,826.306,156.298,47.140,19.225,-1,ppo-swish-clip_(v2_04),drone 0
10,826.411,157.152,47.031,18.853,-1,ppo-swish-clip_(v2_04),drone 0
10,826.517,157.965,46.925,18.531,-1,ppo-swish-clip_(v2_04),drone 0
10,826.622,158.954,46.779,18.160,-1,ppo-swish-clip_(v2_04),drone 0
10,826.726,159.741,46.672,17.931,-1,ppo-swish-clip_(v2_04),drone 0
10,826.831,160.473,46.612,17.690,-1,ppo-swish-clip_(v2_04),drone 0
10,826.936,161.250,46.506,17.384,-1,ppo-swish-clip_(v2_04),drone 0
10,827.040,162.175,46.299,16.943,-1,ppo-swish-clip_(v2_04),drone 0
10,827.146,162.983,46.053,16.624,-1,ppo-swish-clip_(v2_04),drone 0
10,827.250,163.820,45.890,16.306,-1,ppo-swish-clip_(v2_04),drone 0
10,827.355,164.630,45.826,15.918,-1,ppo-swish-clip_(v2_04),drone 0
10,827.460,165.549,45.711,15.401,-1,ppo-swish-clip_(v2_04),drone 0
10,827.565,166.229,45.563,14.963,-1,ppo-swish-clip_(v2_04),drone 0
10,827.669,166.929,45.359,14.606,-1,ppo-swish-clip_(v2_04),drone 0
10,827.774,167.624,45.147,14.273,-1,ppo-swish-clip_(v2_04),drone 0
10,827.878,168.314,44.949,13.973,-1,ppo-swish-clip_(v2_04),drone 0
10,827.983,169.192,44.777,13.741,-1,ppo-swish-clip_(v2_04),drone 0
10,828.088,169.930,44.577,13.438,-1,ppo-swish-clip_(v2_04),drone 0
10,828.192,170.672,44.325,13.122,-1,ppo-swish-clip_(v2_04),drone 0
10,828.297,171.355,44.133,12.756,-1,ppo-swish-clip_(v2_04),drone 0
10,828.401,172.126,43.846,12.367,-1,ppo-swish-clip_(v2_04),drone 0
10,828.506,172.644,43.592,12.137,-1,ppo-swish-clip_(v2_04),drone 0
10,828.611,173.193,43.327,11.922,-1,ppo-swish-clip_(v2_04),drone 0
10,828.715,173.817,43.151,11.714,-1,ppo-swish-clip_(v2_04),drone 0
10,828.820,174.649,43.004,11.504,-1,ppo-swish-clip_(v2_04),drone 0
10,828.926,175.236,42.796,11.366,-1,ppo-swish-clip_(v2_04),drone 0
10,829.030,175.833,42.489,11.185,-1,ppo-swish-clip_(v2_04),drone 0
10,829.134,176.516,42.207,10.923,-1,ppo-swish-clip_(v2_04),drone 0
10,829.239,177.141,41.892,10.675,-1,ppo-swish-clip_(v2_04),drone 0
10,829.343,177.835,41.479,10.393,-1,ppo-swish-clip_(v2_04),drone 0
10,829.448,178.410,41.177,10.119,-1,ppo-swish-clip_(v2_04),drone 0
10,829.553,179.008,40.970,9.904,-1,ppo-swish-clip_(v2_04),drone 0
10,829.659,179.551,40.782,9.643,-1,ppo-swish-clip_(v2_04),drone 0
10,829.763,180.198,40.452,9.319,-1,ppo-swish-clip_(v2_04),drone 0
10,829.868,180.837,40.193,9.075,-1,ppo-swish-clip_(v2_04),drone 0
10,829.972,181.555,39.929,8.760,-1,ppo-swish-clip_(v2_04),drone 0
10,830.077,182.146,39.657,8.451,-1,ppo-swish-clip_(v2_04),drone 0
10,830.182,182.835,39.389,8.121,-1,ppo-swish-clip_(v2_04),drone 0
10,830.286,183.436,39.196,7.819,-1,ppo-swish-clip_(v2_04),drone 0
10,830.391,184.132,38.862,7.544,-1,ppo-swish-clip_(v2_04),drone 0
10,830.496,184.875,38.593,7.296,-1,ppo-swish-clip_(v2_04),drone 0
10,830.601,185.799,38.202,6.958,-1,ppo-swish-clip_(v2_04),drone 0
10,830.705,186.529,37.905,6.665,-1,ppo-swish-clip_(v2_04),drone 0
10,830.810,187.098,37.686,6.389,-1,ppo-swish-clip_(v2_04),drone 0
10,830.914,187.577,37.403,6.039,-1,ppo-swish-clip_(v2_04),drone 0
10,831.019,188.076,37.045,5.661,-1,ppo-swish-clip_(v2_04),drone 0
10,831.124,188.620,36.555,5.211,-1,ppo-swish-clip_(v2_04),drone 0
10,831.229,189.058,36.120,4.839,-1,ppo-swish-clip_(v2_04),drone 0
10,831.333,189.439,35.792,4.457,-1,ppo-swish-clip_(v2_04),drone 0
10,831.439,189.780,35.635,4.044,-1,ppo-swish-clip_(v2_04),drone 0
10,831.542,190.285,35.369,3.473,-1,ppo-swish-clip_(v2_04),drone 0
10,831.648,190.785,35.073,2.994,-1,ppo-swish-clip_(v2_04),drone 0
10,831.752,191.324,34.814,2.585,-1,ppo-swish-clip_(v2_04),drone 0
10,831.857,191.819,34.509,2.283,-1,ppo-swish-clip_(v2_04),drone 0
10,831.962,192.371,34.118,2.004,-1,ppo-swish-clip_(v2_04),drone 0
10,832.066,192.852,33.909,1.838,-1,ppo-swish-clip_(v2_04),drone 0
10,832.171,193.389,33.739,1.684,-1,ppo-swish-clip_(v2_04),drone 0
10,832.277,193.978,33.457,1.533,-1,ppo-swish-clip_(v2_04),drone 0
10,832.380,194.674,33.068,1.274,-1,ppo-swish-clip_(v2_04),drone 0
10,832.486,195.204,32.771,1.077,-1,ppo-swish-clip_(v2_04),drone 0
10,832.590,195.716,32.524,0.877,-1,ppo-swish-clip_(v2_04),drone 0
10,832.695,196.216,32.239,0.800,-1,ppo-swish-clip_(v2_04),drone 0
10,832.799,196.666,31.956,0.694,-1,ppo-swish-clip_(v2_04),drone 0
10,832.903,197.225,31.621,0.502,-1,ppo-swish-clip_(v2_04),drone 0
10,833.008,197.675,31.319,0.310,-1,ppo-swish-clip_(v2_04),drone 0
10,833.112,198.082,31.103,0.204,-1,ppo-swish-clip_(v2_04),drone 0
10,833.217,198.472,30.784,0.082,-1,ppo-swish-clip_(v2_04),drone 0
10,833.322,198.871,30.203,0.011,-1,ppo-swish-clip_(v2_04),drone 0
10,833.427,198.917,29.467,0.115,-1,ppo-swish-clip_(v2_04),drone 0
10,833.531,198.761,28.649,0.161,-1,ppo-swish-clip_(v2_04),drone 0
10,833.636,198.499,27.778,0.133,-1,ppo-swish-clip_(v2_04),drone 0
10,833.741,198.003,26.629,0.092,-1,ppo-swish-clip_(v2_04),drone 0
10,833.845,197.549,25.779,0.080,-1,ppo-swish-clip_(v2_04),drone 0
10,833.950,197.124,25.052,0.052,-1,ppo-swish-clip_(v2_04),drone 0
10,834.055,196.687,24.246,0.002,-1,ppo-swish-clip_(v2_04),drone 0
10,834.159,196.200,23.353,-0.171,-1,ppo-swish-clip_(v2_04),drone 0
10,834.263,195.618,22.405,-0.456,-1,ppo-swish-clip_(v2_04),drone 0
10,834.368,195.184,21.589,-0.600,-1,ppo-swish-clip_(v2_04),drone 0
10,834.473,194.659,20.725,-0.682,-1,ppo-swish-clip_(v2_04),drone 0
10,834.578,194.195,19.876,-0.650,-1,ppo-swish-clip_(v2_04),drone 0
10,834.682,193.725,18.923,-0.509,-1,ppo-swish-clip_(v2_04),drone 0
10,834.787,193.364,18.110,-0.414,-1,ppo-swish-clip_(v2_04),drone 0
10,834.891,193.013,17.362,-0.281,-1,ppo-swish-clip_(v2_04),drone 0
10,834.995,192.697,16.508,-0.192,-1,ppo-swish-clip_(v2_04),drone 0
10,835.100,192.371,15.563,-0.251,-1,ppo-swish-clip_(v2_04),drone 0
10,835.204,192.311,14.781,-0.356,-1,ppo-swish-clip_(v2_04),drone 0
10,835.309,192.325,13.969,-0.448,-1,ppo-swish-clip_(v2_04),drone 0
10,835.414,192.344,13.241,-0.455,-1,ppo-swish-clip_(v2_04),drone 0
10,835.519,192.337,12.533,-0.403,-1,ppo-swish-clip_(v2_04),drone 0
10,835.623,192.412,11.696,-0.308,-1,ppo-swish-clip_(v2_04),drone 0
10,835.728,192.531,10.979,-0.175,-1,ppo-swish-clip_(v2_04),drone 0
10,835.832,192.670,10.301,-0.066,-1,ppo-swish-clip_(v2_04),drone 0
10,835.937,192.889,9.661,-0.031,-1,ppo-swish-clip_(v2_04),drone 0
10,836.041,193.135,8.852,0.078,-1,ppo-swish-clip_(v2_04),drone 0
10,836.146,193.277,8.064,0.176,-1,ppo-swish-clip_(v2_04),drone 0
10,836.250,193.408,7.265,0.221,-1,ppo-swish-clip_(v2_04),drone 0
10,836.355,193.673,6.642,0.239,-1,ppo-swish-clip_(v2_04),drone 0
10,836.462,194.084,5.965,0.266,-1,ppo-swish-clip_(v2_04),drone 0
10,836.565,194.376,5.354,0.228,-1,ppo-swish-clip_(v2_04),drone 0
10,836.669,194.761,4.794,0.262,-1,ppo-swish-clip_(v2_04),drone 0
10,836.773,195.219,4.278,0.285,-1,ppo-swish-clip_(v2_04),drone 0
10,836.878,195.671,3.672,0.218,-1,ppo-swish-clip_(v2_04),drone 0
10,836.983,196.141,2.976,0.153,-1,ppo-swish-clip_(v2_04),drone 0
10,837.089,196.507,2.534,0.097,-1,ppo-swish-clip_(v2_04),drone 0
10,837.193,196.908,2.115,-0.028,-1,ppo-swish-clip_(v2_04),drone 0
10,837.298,197.291,1.675,-0.080,-1,ppo-swish-clip_(v2_04),drone 0
10,837.402,197.343,1.552,-0.132,-1,ppo-swish-clip_(v2_04),drone 0
10,837.507,197.038,1.805,-0.193,-1,ppo-swish-clip_(v2_04),drone 0
10,837.612,196.489,2.288,-0.152,-1,ppo-swish-clip_(v2_04),drone 0
10,837.717,195.923,2.708,0.077,-1,ppo-swish-clip_(v2_04),drone 0
10,837.822,195.561,2.764,0.158,-1,ppo-swish-clip_(v2_04),drone 0
10,837.926,195.498,2.576,0.088,-1,ppo-swish-clip_(v2_04),drone 0
10,838.030,195.619,2.366,-0.056,-1,ppo-swish-clip_(v2_04),drone 0
10,838.135,195.923,2.190,-0.182,-1,ppo-swish-clip_(v2_04),drone 0
10,838.239,196.438,2.185,-0.181,-1,ppo-swish-clip_(v2_04),drone 0
10,838.344,197.212,2.283,-0.001,-1,ppo-swish-clip_(v2_04),drone 0
10,838.448,197.656,2.195,0.112,-1,ppo-swish-clip_(v2_04),drone 0
10,838.553,197.744,2.089,0.112,-1,ppo-swish-clip_(v2_04),drone 0
10,838.657,197.510,2.145,0.064,-1,ppo-swish-clip_(v2_04),drone 0
10,838.763,196.846,2.192,-0.062,-1,ppo-swish-clip_(v2_04),drone 0
10,838.863,196.034,1.972,-0.206,-1,ppo-swish-clip_(v2_04),drone 0
10,838.965,195.467,1.928,-0.361,-1,ppo-swish-clip_(v2_04),drone 0
10,839.070,195.267,2.181,-0.396,-1,ppo-swish-clip_(v2_04),drone 0
10,839.175,195.371,2.433,-0.346,-1,ppo-swish-clip_(v2_04),drone 0
10,839.279,195.671,2.495,-0.216,-1,ppo-swish-clip_(v2_04),drone 0
10,839.384,196.125,2.466,-0.118,-1,ppo-swish-clip_(v2_04),drone 0
10,839.489,196.558,2.342,-0.077,-1,ppo-swish-clip_(v2_04),drone 0
10,839.593,197.017,1.991,-0.013,-1,ppo-swish-clip_(v2_04),drone 0
10,839.697,197.424,1.725,0.249,-1,ppo-swish-clip_(v2_04),drone 0
10,839.802,197.498,1.817,0.265,-1,ppo-swish-clip_(v2_04),drone 0
10,839.906,197.209,2.190,0.004,-1,ppo-swish-clip_(v2_04),drone 0
10,840.010,196.633,2.573,-0.318,-1,ppo-swish-clip_(v2_04),drone 0
10,840.115,195.936,2.622,-0.503,-1,ppo-swish-clip_(v2_04),drone 0
10,840.220,195.519,2.403,-0.510,-1,ppo-swish-clip_(v2_04),drone 0
10,840.324,195.342,2.166,-0.411,-1,ppo-swish-clip_(v2_04),drone 0
10,840.428,195.434,2.194,-0.304,-1,ppo-swish-clip_(v2_04),drone 0
10,840.533,195.754,2.316,-0.128,-1,ppo-swish-clip_(v2_04),drone 0
10,840.637,196.204,2.443,0.050,-1,ppo-swish-clip_(v2_04),drone 0
10,840.743,196.750,2.315,0.109,-1,ppo-swish-clip_(v2_04),drone 0
10,840.847,197.085,1.915,-0.096,-1,ppo-swish-clip_(v2_04),drone 0
10,840.952,197.160,1.647,-0.303,-1,ppo-swish-clip_(v2_04),drone 0
10,841.057,196.913,1.719,-0.247,-1,ppo-swish-clip_(v2_04),drone 0
10,841.161,196.363,2.182,0.072,-1,ppo-swish-clip_(v2_04),drone 0
10,841.266,196.132,2.388,0.206,-1,ppo-swish-clip_(v2_04),drone 0
10,841.371,196.227,2.311,0.161,-1,ppo-swish-clip_(v2_04),drone 0
10,841.476,196.480,2.227,0.005,-1,ppo-swish-clip_(v2_04),drone 0
10,841.580,197.012,2.013,-0.147,-1,ppo-swish-clip_(v2_04),drone 0
10,841.685,197.308,2.080,-0.019,-1,ppo-swish-clip_(v2_04),drone 0
10,841.789,197.282,2.268,0.086,-1,ppo-swish-clip_(v2_04),drone 0
10,841.893,196.945,2.189,0.006,-1,ppo-swish-clip_(v2_04),drone 0
10,841.998,196.396,1.910,-0.239,-1,ppo-swish-clip_(v2_04),drone 0
10,842.102,196.040,1.942,-0.239,-1,ppo-swish-clip_(v2_04),drone 0
10,842.206,196.010,2.217,-0.164,-1,ppo-swish-clip_(v2_04),drone 0
10,842.310,196.258,2.391,-0.066,-1,ppo-swish-clip_(v2_04),drone 0
10,842.415,196.657,2.397,-0.084,-1,ppo-swish-clip_(v2_04),drone 0
10,842.520,197.093,2.196,-0.118,-1,ppo-swish-clip_(v2_04),drone 0
10,842.624,197.088,1.937,-0.046,-1,ppo-swish-clip_(v2_04),drone 0
10,842.729,196.769,1.977,0.081,-1,ppo-swish-clip_(v2_04),drone 0
10,842.833,196.399,2.305,-0.063,-1,ppo-swish-clip_(v2_04),drone 0
10,842.939,196.327,2.627,-0.304,-1,ppo-swish-clip_(v2_04),drone 0
10,843.042,196.440,2.562,-0.262,-1,ppo-swish-clip_(v2_04),drone 0
10,843.147,196.542,2.199,-0.093,-1,ppo-swish-clip_(v2_04),drone 0
10,843.251,196.764,1.959,-0.017,-1,ppo-swish-clip_(v2_04),drone 0
10,843.355,197.010,2.055,-0.033,-1,ppo-swish-clip_(v2_04),drone 0
10,843.460,197.023,2.374,-0.051,-1,ppo-swish-clip_(v2_04),drone 0
10,843.564,196.637,2.534,-0.068,-1,ppo-swish-clip_(v2_04),drone 0
10,843.668,196.228,2.324,-0.161,-1,ppo-swish-clip_(v2_04),drone 0
10,843.773,196.088,2.086,-0.113,-1,ppo-swish-clip_(v2_04),drone 0
10,843.878,196.266,2.022,-0.019,-1,ppo-swish-clip_(v2_04),drone 0
10,843.982,196.655,2.217,0.029,-1,ppo-swish-clip_(v2_04),drone 0
10,844.087,197.100,2.398,-0.090,-1,ppo-swish-clip_(v2_04),drone 0
10,844.191,197.250,2.293,-0.239,-1,ppo-swish-clip_(v2_04),drone 0
10,844.295,197.073,1.979,-0.153,-1,ppo-swish-clip_(v2_04),drone 0
10,844.400,196.633,1.938,0.088,-1,ppo-swish-clip_(v2_04),drone 0
10,844.504,196.142,2.233,0.022,-1,ppo-swish-clip_(v2_04),drone 0
10,844.609,195.993,2.459,-0.233,-1,ppo-swish-clip_(v2_04),drone 0
10,844.715,196.065,2.548,-0.345,-1,ppo-swish-clip_(v2_04),drone 0
10,844.818,196.305,2.515,-0.234,-1,ppo-swish-clip_(v2_04),drone 0
10,844.923,196.623,2.208,-0.047,-1,ppo-swish-clip_(v2_04),drone 0
10,845.027,196.957,2.018,0.093,-1,ppo-swish-clip_(v2_04),drone 0
10,845.131,197.270,2.161,-0.007,-1,ppo-swish-clip_(v2_04),drone 0
10,845.236,197.240,2.348,-0.252,-1,ppo-swish-clip_(v2_04),drone 0
10,845.341,196.796,2.197,-0.271,-1,ppo-swish-clip_(v2_04),drone 0
10,845.445,196.345,1.943,0.059,-1,ppo-swish-clip_(v2_04),drone 0
10,845.550,196.122,1.880,0.290,-1,ppo-swish-clip_(v2_04),drone 0
10,845.655,196.107,2.137,0.184,-1,ppo-swish-clip_(v2_04),drone 0
10,845.759,196.263,2.398,-0.106,-1,ppo-swish-clip_(v2_04),drone 0
10,845.865,196.559,2.404,-0.383,-1,ppo-swish-clip_(v2_04),drone 0
10,845.969,196.818,2.264,-0.317,-1,ppo-swish-clip_(v2_04),drone 0
10,846.074,196.873,2.128,0.036,-1,ppo-swish-clip_(v2_04),drone 0
10,846.178,196.817,1.799,0.274,-1,ppo-swish-clip_(v2_04),drone 0
10,846.283,196.494,1.683,0.151,-1,ppo-swish-clip_(v2_04),drone 0
10,846.387,196.305,1.941,-0.243,-1,ppo-swish-clip_(v2_04),drone 0
10,846.492,196.322,2.410,-0.572,-1,ppo-swish-clip_(v2_04),drone 0
10,846.597,196.341,2.593,-0.599,-1,ppo-swish-clip_(v2_04),drone 0
10,846.702,196.322,2.407,-0.352,-1,ppo-swish-clip_(v2_04),drone 0
10,846.806,196.450,2.143,-0.085,-1,ppo-swish-clip_(v2_04),drone 0
