simulation,time,x,y,z,collisionApproach,modelName,droneName
5,403.476,149.003,36.266,-7.372,-1,a2c-relu-clip,drone 1
5,403.578,147.732,36.459,-7.695,-1,a2c-relu-clip,drone 1
5,403.681,146.175,36.681,-8.059,-1,a2c-relu-clip,drone 1
5,403.783,144.921,36.802,-8.297,-1,a2c-relu-clip,drone 1
5,403.884,143.802,36.996,-8.433,-1,a2c-relu-clip,drone 1
5,403.986,142.723,37.135,-8.522,-1,a2c-relu-clip,drone 1
5,404.088,141.580,37.229,-8.700,-1,a2c-relu-clip,drone 1
5,404.189,140.376,37.328,-8.953,-1,a2c-relu-clip,drone 1
5,404.291,139.029,37.517,-9.228,-1,a2c-relu-clip,drone 1
5,404.395,137.768,37.611,-9.487,-1,a2c-relu-clip,drone 1
5,404.500,136.483,37.767,-9.687,-1,a2c-relu-clip,drone 1
5,404.606,135.405,37.953,-9.909,-1,a2c-relu-clip,drone 1
5,404.711,134.292,38.077,-10.105,-1,a2c-relu-clip,drone 1
5,404.816,133.122,38.165,-10.221,-1,a2c-relu-clip,drone 1
5,404.921,131.666,38.381,-10.383,-1,a2c-relu-clip,drone 1
5,405.026,130.442,38.508,-10.576,-1,a2c-relu-clip,drone 1
5,405.132,129.161,38.657,-10.811,-1,a2c-relu-clip,drone 1
5,405.237,127.907,38.818,-11.084,-1,a2c-relu-clip,drone 1
5,405.342,126.431,38.999,-11.407,-1,a2c-relu-clip,drone 1
5,405.447,125.269,39.187,-11.736,-1,a2c-relu-clip,drone 1
5,405.553,124.109,39.296,-12.113,-1,a2c-relu-clip,drone 1
5,405.656,122.876,39.329,-12.507,-1,a2c-relu-clip,drone 1
5,405.760,121.570,39.382,-12.851,-1,a2c-relu-clip,drone 1
5,405.864,120.195,39.448,-13.160,-1,a2c-relu-clip,drone 1
5,405.968,119.174,39.575,-13.330,-1,a2c-relu-clip,drone 1
5,406.072,118.114,39.806,-13.448,-1,a2c-relu-clip,drone 1
5,406.176,117.071,40.009,-13.557,-1,a2c-relu-clip,drone 1
5,406.281,115.809,40.283,-13.693,-1,a2c-relu-clip,drone 1
5,406.385,114.793,40.390,-13.870,-1,a2c-relu-clip,drone 1
5,406.489,113.726,40.441,-13.978,-1,a2c-relu-clip,drone 1
5,406.594,112.513,40.420,-14.038,-1,a2c-relu-clip,drone 1
5,406.698,111.302,40.428,-14.081,-1,a2c-relu-clip,drone 1
5,406.802,109.911,40.413,-14.219,-1,a2c-relu-clip,drone 1
5,406.906,108.823,40.511,-14.311,-1,a2c-relu-clip,drone 1
5,407.011,107.637,40.668,-14.355,-1,a2c-relu-clip,drone 1
5,407.116,106.459,40.737,-14.350,-1,a2c-relu-clip,drone 1
5,407.216,105.294,40.737,-14.276,-1,a2c-relu-clip,drone 1
5,407.320,104.141,40.801,-14.206,-1,a2c-relu-clip,drone 1
5,407.424,102.815,40.957,-14.161,-1,a2c-relu-clip,drone 1
5,407.529,101.730,41.122,-14.167,-1,a2c-relu-clip,drone 1
5,407.634,100.663,41.256,-14.153,-1,a2c-relu-clip,drone 1
5,407.738,99.561,41.349,-14.114,-1,a2c-relu-clip,drone 1
5,407.844,98.262,41.509,-14.126,-1,a2c-relu-clip,drone 1
5,407.949,97.162,41.600,-14.085,-1,a2c-relu-clip,drone 1
5,408.056,96.059,41.659,-14.042,-1,a2c-relu-clip,drone 1
5,408.161,94.704,41.798,-14.078,-1,a2c-relu-clip,drone 1
5,408.267,93.482,41.907,-14.164,-1,a2c-relu-clip,drone 1
5,408.372,92.342,41.978,-14.220,-1,a2c-relu-clip,drone 1
5,408.477,91.200,42.135,-14.219,-1,a2c-relu-clip,drone 1
5,408.585,89.791,42.177,-14.186,-1,a2c-relu-clip,drone 1
5,408.689,88.606,42.182,-14.225,-1,a2c-relu-clip,drone 1
5,408.794,87.496,42.258,-14.251,-1,a2c-relu-clip,drone 1
5,408.899,86.382,42.394,-14.277,-1,a2c-relu-clip,drone 1
5,409.004,85.074,42.584,-14.398,-1,a2c-relu-clip,drone 1
5,409.109,84.019,42.719,-14.538,-1,a2c-relu-clip,drone 1
5,409.214,83.006,42.809,-14.608,-1,a2c-relu-clip,drone 1
5,409.319,81.887,42.825,-14.689,-1,a2c-relu-clip,drone 1
5,409.423,80.541,42.841,-14.761,-1,a2c-relu-clip,drone 1
5,409.529,79.383,42.943,-14.856,-1,a2c-relu-clip,drone 1
5,409.633,78.223,42.981,-14.926,-1,a2c-relu-clip,drone 1
5,409.736,77.094,42.991,-14.985,-1,a2c-relu-clip,drone 1
5,409.838,76.028,43.007,-15.024,-1,a2c-relu-clip,drone 1
5,409.941,74.678,43.065,-14.992,-1,a2c-relu-clip,drone 1
5,410.044,73.619,43.114,-14.952,-1,a2c-relu-clip,drone 1
5,410.146,72.520,43.270,-14.968,-1,a2c-relu-clip,drone 1
5,410.247,71.329,43.314,-14.992,-1,a2c-relu-clip,drone 1
5,410.349,70.177,43.292,-14.968,-1,a2c-relu-clip,drone 1
5,410.451,69.048,43.299,-14.927,-1,a2c-relu-clip,drone 1
5,410.553,67.920,43.358,-14.912,-1,a2c-relu-clip,drone 1
5,410.655,66.780,43.448,-14.930,-1,a2c-relu-clip,drone 1
5,410.757,65.723,43.501,-15.026,-1,a2c-relu-clip,drone 1
5,410.858,64.714,43.544,-15.123,-1,a2c-relu-clip,drone 1
5,410.959,63.746,43.595,-15.164,-1,a2c-relu-clip,drone 1
5,411.061,62.480,43.656,-15.170,-1,a2c-relu-clip,drone 1
5,411.162,61.428,43.650,-15.135,-1,a2c-relu-clip,drone 1
5,411.265,60.369,43.689,-15.068,-1,a2c-relu-clip,drone 1
5,411.369,59.266,43.775,-14.908,-1,a2c-relu-clip,drone 1
5,411.470,58.159,43.782,-14.618,-1,a2c-relu-clip,drone 1
5,411.572,57.149,43.855,-14.339,-1,a2c-relu-clip,drone 1
5,411.674,56.082,43.848,-14.054,-1,a2c-relu-clip,drone 1
5,411.775,55.004,43.762,-13.817,-1,a2c-relu-clip,drone 1
5,411.877,54.000,43.801,-13.674,-1,a2c-relu-clip,drone 1
5,411.978,52.929,43.875,-13.482,-1,a2c-relu-clip,drone 1
5,412.080,51.643,43.830,-13.321,-1,a2c-relu-clip,drone 1
5,412.181,50.535,43.809,-13.244,-1,a2c-relu-clip,drone 1
5,412.283,49.616,43.773,-13.188,-1,a2c-relu-clip,drone 1
5,412.385,48.626,43.751,-13.107,-1,a2c-relu-clip,drone 1
5,412.486,47.603,43.685,-13.060,-1,a2c-relu-clip,drone 1
5,412.588,46.614,43.673,-12.989,-1,a2c-relu-clip,drone 1
5,412.694,45.684,43.644,-12.896,-1,a2c-relu-clip,drone 1
5,412.796,44.804,43.610,-12.768,-1,a2c-relu-clip,drone 1
5,412.898,43.942,43.695,-12.553,-1,a2c-relu-clip,drone 1
5,412.999,43.044,43.728,-12.375,-1,a2c-relu-clip,drone 1
5,413.101,41.935,43.629,-12.323,-1,a2c-relu-clip,drone 1
5,413.203,40.978,43.550,-12.251,-1,a2c-relu-clip,drone 1
5,413.303,39.972,43.542,-12.066,-1,a2c-relu-clip,drone 1
5,413.406,39.055,43.514,-11.841,-1,a2c-relu-clip,drone 1
5,413.506,38.072,43.494,-11.690,-1,a2c-relu-clip,drone 1
5,413.607,37.077,43.386,-11.540,-1,a2c-relu-clip,drone 1
5,413.707,36.107,43.342,-11.349,-1,a2c-relu-clip,drone 1
5,413.808,35.100,43.256,-11.199,-1,a2c-relu-clip,drone 1
5,413.908,34.085,43.173,-11.061,-1,a2c-relu-clip,drone 1
5,414.015,33.094,43.100,-10.953,-1,a2c-relu-clip,drone 1
5,414.115,32.109,42.964,-10.822,-1,a2c-relu-clip,drone 1
5,414.216,31.078,42.927,-10.687,-1,a2c-relu-clip,drone 1
5,414.316,30.215,42.832,-10.559,-1,a2c-relu-clip,drone 1
5,414.424,29.255,42.750,-10.402,-1,a2c-relu-clip,drone 1
5,414.524,28.358,42.650,-10.236,-1,a2c-relu-clip,drone 1
5,414.625,27.377,42.473,-10.050,-1,a2c-relu-clip,drone 1
5,414.725,26.513,42.282,-9.809,-1,a2c-relu-clip,drone 1
5,414.825,25.651,42.064,-9.603,-1,a2c-relu-clip,drone 1
5,414.925,24.710,41.888,-9.435,-1,a2c-relu-clip,drone 1
5,415.027,23.778,41.824,-9.193,-1,a2c-relu-clip,drone 1
5,415.127,22.884,41.675,-8.877,-1,a2c-relu-clip,drone 1
5,415.227,22.002,41.497,-8.555,-1,a2c-relu-clip,drone 1
5,415.327,21.164,41.427,-8.223,-1,a2c-relu-clip,drone 1
5,415.428,20.367,41.391,-7.943,-1,a2c-relu-clip,drone 1
5,415.528,19.577,41.303,-7.649,-1,a2c-relu-clip,drone 1
5,415.629,18.762,41.199,-7.378,-1,a2c-relu-clip,drone 1
5,415.737,17.852,41.139,-7.124,-1,a2c-relu-clip,drone 1
5,415.842,16.840,40.956,-6.814,-1,a2c-relu-clip,drone 1
5,415.949,16.066,40.741,-6.579,-1,a2c-relu-clip,drone 1
5,416.055,15.347,40.513,-6.315,-1,a2c-relu-clip,drone 1
5,416.155,14.636,40.287,-6.103,-1,a2c-relu-clip,drone 1
5,416.256,13.919,39.998,-5.883,-1,a2c-relu-clip,drone 1
5,416.356,13.245,39.857,-5.590,-1,a2c-relu-clip,drone 1
5,416.456,12.548,39.740,-5.354,-1,a2c-relu-clip,drone 1
5,416.557,11.862,39.491,-5.256,-1,a2c-relu-clip,drone 1
5,416.658,11.225,39.185,-5.284,-1,a2c-relu-clip,drone 1
5,416.764,10.403,38.796,-5.347,-1,a2c-relu-clip,drone 1
5,416.871,9.712,38.537,-5.327,-1,a2c-relu-clip,drone 1
5,416.971,9.009,38.291,-5.227,-1,a2c-relu-clip,drone 1
5,417.078,8.320,37.976,-5.138,-1,a2c-relu-clip,drone 1
5,417.184,7.469,37.632,-4.940,-1,a2c-relu-clip,drone 1
5,417.284,6.870,37.366,-4.822,-1,a2c-relu-clip,drone 1
5,417.384,6.295,37.005,-4.642,-1,a2c-relu-clip,drone 1
5,417.484,5.747,36.657,-4.425,-1,a2c-relu-clip,drone 1
5,417.592,5.181,36.397,-4.105,-1,a2c-relu-clip,drone 1
5,417.692,4.575,36.084,-3.758,-1,a2c-relu-clip,drone 1
5,417.799,4.006,35.713,-3.428,-1,a2c-relu-clip,drone 1
5,417.899,3.490,35.454,-3.184,-1,a2c-relu-clip,drone 1
5,417.999,3.075,35.107,-3.013,-1,a2c-relu-clip,drone 1
5,418.099,2.629,34.808,-2.773,-1,a2c-relu-clip,drone 1
5,418.200,2.319,34.361,-2.435,-1,a2c-relu-clip,drone 1
5,418.300,1.964,33.855,-2.060,-1,a2c-relu-clip,drone 1
5,418.400,1.595,33.444,-1.707,-1,a2c-relu-clip,drone 1
5,418.501,1.265,33.101,-1.250,-1,a2c-relu-clip,drone 1
5,418.601,0.917,32.754,-0.813,-1,a2c-relu-clip,drone 1
5,418.703,0.701,32.328,-0.478,-1,a2c-relu-clip,drone 1
5,418.809,0.540,31.742,-0.238,-1,a2c-relu-clip,drone 1
5,418.910,0.278,31.212,-0.203,-1,a2c-relu-clip,drone 1
5,419.016,0.143,30.638,-0.346,-1,a2c-relu-clip,drone 1
5,419.116,0.078,30.074,-0.581,-1,a2c-relu-clip,drone 1
5,419.216,0.062,29.524,-0.801,-1,a2c-relu-clip,drone 1
5,419.316,0.070,28.977,-1.010,-1,a2c-relu-clip,drone 1
5,419.417,-0.033,28.391,-1.170,-1,a2c-relu-clip,drone 1
5,419.518,0.023,27.870,-1.387,-1,a2c-relu-clip,drone 1
5,419.618,0.018,27.256,-1.678,-1,a2c-relu-clip,drone 1
5,419.718,-0.014,26.494,-1.926,-1,a2c-relu-clip,drone 1
5,419.820,0.023,25.712,-2.103,-1,a2c-relu-clip,drone 1
5,419.921,0.072,25.143,-2.285,-1,a2c-relu-clip,drone 1
5,420.026,0.145,24.527,-2.514,-1,a2c-relu-clip,drone 1
5,420.126,0.118,23.951,-2.799,-1,a2c-relu-clip,drone 1
5,420.228,0.105,23.494,-3.031,-1,a2c-relu-clip,drone 1
5,420.328,0.110,23.000,-3.204,-1,a2c-relu-clip,drone 1
5,420.428,0.051,22.528,-3.335,-1,a2c-relu-clip,drone 1
5,420.529,0.033,22.011,-3.492,-1,a2c-relu-clip,drone 1
5,420.630,0.066,21.416,-3.677,-1,a2c-relu-clip,drone 1
5,420.737,0.045,20.925,-3.833,-1,a2c-relu-clip,drone 1
5,420.838,0.131,20.411,-3.958,-1,a2c-relu-clip,drone 1
5,420.944,0.278,19.735,-4.090,-1,a2c-relu-clip,drone 1
5,421.044,0.408,19.183,-4.131,-1,a2c-relu-clip,drone 1
5,421.144,0.482,18.611,-4.158,-1,a2c-relu-clip,drone 1
5,421.244,0.480,18.001,-4.216,-1,a2c-relu-clip,drone 1
5,421.348,0.422,17.443,-4.315,-1,a2c-relu-clip,drone 1
5,421.448,0.415,16.876,-4.460,-1,a2c-relu-clip,drone 1
5,421.549,0.435,16.247,-4.620,-1,a2c-relu-clip,drone 1
5,421.650,0.441,15.632,-4.758,-1,a2c-relu-clip,drone 1
5,421.751,0.483,15.028,-4.746,-1,a2c-relu-clip,drone 1
5,421.858,0.648,14.498,-4.637,-1,a2c-relu-clip,drone 1
5,421.958,0.715,14.004,-4.561,-1,a2c-relu-clip,drone 1
5,422.058,0.642,13.464,-4.524,-1,a2c-relu-clip,drone 1
5,422.158,0.639,12.887,-4.435,-1,a2c-relu-clip,drone 1
5,422.259,0.615,12.350,-4.267,-1,a2c-relu-clip,drone 1
5,422.359,0.641,11.833,-3.967,-1,a2c-relu-clip,drone 1
5,422.466,0.731,11.303,-3.576,-1,a2c-relu-clip,drone 1
5,422.567,0.735,10.880,-3.287,-1,a2c-relu-clip,drone 1
5,422.674,0.777,10.410,-3.106,-1,a2c-relu-clip,drone 1
5,422.774,0.903,9.937,-3.022,-1,a2c-relu-clip,drone 1
5,422.875,0.914,9.410,-2.914,-1,a2c-relu-clip,drone 1
5,422.975,0.926,8.895,-2.742,-1,a2c-relu-clip,drone 1
5,423.075,0.875,8.381,-2.558,-1,a2c-relu-clip,drone 1
5,423.181,0.795,7.806,-2.331,-1,a2c-relu-clip,drone 1
5,423.288,0.756,7.375,-2.123,-1,a2c-relu-clip,drone 1
5,423.394,0.861,6.850,-1.906,-1,a2c-relu-clip,drone 1
5,423.501,0.936,6.193,-1.644,-1,a2c-relu-clip,drone 1
5,423.602,0.878,5.780,-1.477,-1,a2c-relu-clip,drone 1
5,423.702,0.832,5.308,-1.365,-1,a2c-relu-clip,drone 1
5,423.809,0.720,4.659,-1.298,-1,a2c-relu-clip,drone 1
5,423.909,0.624,4.097,-1.222,-1,a2c-relu-clip,drone 1
5,424.010,0.545,3.629,-1.147,-1,a2c-relu-clip,drone 1
5,424.110,0.503,3.083,-1.085,-1,a2c-relu-clip,drone 1
5,424.210,0.471,2.646,-1.026,-1,a2c-relu-clip,drone 1
5,424.310,0.521,2.234,-1.122,-1,a2c-relu-clip,drone 1
5,424.411,0.504,2.159,-1.453,-1,a2c-relu-clip,drone 1
5,424.511,0.404,2.404,-1.756,-1,a2c-relu-clip,drone 1
5,424.611,0.455,2.808,-1.804,-1,a2c-relu-clip,drone 1
5,424.711,0.510,2.976,-1.545,-1,a2c-relu-clip,drone 1
5,424.812,0.516,2.889,-1.038,-1,a2c-relu-clip,drone 1
5,424.919,0.459,2.647,-0.465,-1,a2c-relu-clip,drone 1
5,425.025,0.258,2.723,-0.235,-1,a2c-relu-clip,drone 1
5,425.131,0.340,2.855,-0.408,-1,a2c-relu-clip,drone 1
5,425.231,0.508,2.759,-0.878,-1,a2c-relu-clip,drone 1
5,425.332,0.594,2.720,-1.617,-1,a2c-relu-clip,drone 1
5,425.438,0.452,2.934,-2.342,-1,a2c-relu-clip,drone 1
5,425.538,0.316,3.136,-2.684,-1,a2c-relu-clip,drone 1
5,425.639,0.279,3.146,-2.680,-1,a2c-relu-clip,drone 1
5,425.745,0.330,3.142,-2.263,-1,a2c-relu-clip,drone 1
5,425.851,0.461,3.069,-1.664,-1,a2c-relu-clip,drone 1
5,425.952,0.615,2.997,-0.889,-1,a2c-relu-clip,drone 1
5,426.058,0.565,2.840,-0.283,-1,a2c-relu-clip,drone 1
5,426.158,0.334,2.791,-0.050,-1,a2c-relu-clip,drone 1
5,426.259,0.182,2.938,-0.153,-1,a2c-relu-clip,drone 1
5,426.359,0.216,2.971,-0.560,-1,a2c-relu-clip,drone 1
5,426.465,0.520,2.833,-1.382,-1,a2c-relu-clip,drone 1
5,426.566,0.622,2.715,-1.854,-1,a2c-relu-clip,drone 1
5,426.673,0.538,2.833,-1.967,-1,a2c-relu-clip,drone 1
5,426.778,0.462,2.957,-1.758,-1,a2c-relu-clip,drone 1
5,426.879,0.462,2.968,-1.321,-1,a2c-relu-clip,drone 1
5,426.985,0.561,2.763,-0.741,-1,a2c-relu-clip,drone 1
5,427.086,0.418,2.609,-0.575,-1,a2c-relu-clip,drone 1
5,427.192,0.308,2.718,-0.738,-1,a2c-relu-clip,drone 1
5,427.293,0.465,2.874,-1.199,-1,a2c-relu-clip,drone 1
5,427.393,0.836,2.814,-1.852,-1,a2c-relu-clip,drone 1
5,427.498,0.930,2.899,-2.220,-1,a2c-relu-clip,drone 1
5,427.600,0.747,3.033,-2.351,-1,a2c-relu-clip,drone 1
5,427.701,0.559,3.063,-2.125,-1,a2c-relu-clip,drone 1
5,427.808,0.430,3.086,-1.700,-1,a2c-relu-clip,drone 1
5,427.914,0.376,2.870,-1.098,-1,a2c-relu-clip,drone 1
5,428.014,0.466,2.640,-0.540,-1,a2c-relu-clip,drone 1
5,428.120,0.544,2.605,-0.333,-1,a2c-relu-clip,drone 1
5,428.227,0.405,2.769,-0.522,-1,a2c-relu-clip,drone 1
5,428.327,0.318,2.855,-1.008,-1,a2c-relu-clip,drone 1
5,428.433,0.553,2.777,-1.563,-1,a2c-relu-clip,drone 1
5,428.533,0.824,2.681,-1.877,-1,a2c-relu-clip,drone 1
5,428.633,0.755,2.815,-1.902,-1,a2c-relu-clip,drone 1
5,428.734,0.535,2.983,-1.611,-1,a2c-relu-clip,drone 1
5,428.841,0.395,2.969,-0.896,-1,a2c-relu-clip,drone 1
5,428.946,0.512,2.711,-0.408,-1,a2c-relu-clip,drone 1
5,429.047,0.657,2.608,-0.280,-1,a2c-relu-clip,drone 1
5,429.154,0.547,2.695,-0.479,-1,a2c-relu-clip,drone 1
5,429.254,0.263,2.850,-0.972,-1,a2c-relu-clip,drone 1
5,429.354,0.156,2.827,-1.732,-1,a2c-relu-clip,drone 1
5,429.454,0.374,2.832,-2.351,-1,a2c-relu-clip,drone 1
5,429.562,0.493,3.007,-2.605,-1,a2c-relu-clip,drone 1
5,429.662,0.358,3.005,-2.450,-1,a2c-relu-clip,drone 1
5,429.762,0.418,3.103,-2.005,-1,a2c-relu-clip,drone 1
5,429.863,0.505,3.122,-1.329,-1,a2c-relu-clip,drone 1
5,429.963,0.549,3.002,-0.782,-1,a2c-relu-clip,drone 1
5,430.069,0.548,2.652,-0.566,-1,a2c-relu-clip,drone 1
5,430.176,0.446,2.502,-0.685,-1,a2c-relu-clip,drone 1
5,430.282,0.415,2.753,-1.223,-1,a2c-relu-clip,drone 1
5,430.387,0.624,3.207,-1.882,-1,a2c-relu-clip,drone 1
5,430.488,0.655,3.382,-2.235,-1,a2c-relu-clip,drone 1
5,430.590,0.575,3.303,-2.241,-1,a2c-relu-clip,drone 1
5,430.697,0.516,3.168,-1.939,-1,a2c-relu-clip,drone 1
5,430.797,0.432,3.054,-1.408,-1,a2c-relu-clip,drone 1
5,430.898,0.502,2.805,-0.789,-1,a2c-relu-clip,drone 1
5,430.998,0.781,2.363,-0.485,-1,a2c-relu-clip,drone 1
5,431.103,0.764,2.214,-0.569,-1,a2c-relu-clip,drone 1
5,431.209,0.452,2.446,-0.976,-1,a2c-relu-clip,drone 1
5,431.311,0.070,2.925,-1.528,-1,a2c-relu-clip,drone 1
5,431.412,0.018,3.383,-1.846,-1,a2c-relu-clip,drone 1
5,431.513,0.228,3.501,-1.949,-1,a2c-relu-clip,drone 1
5,431.615,0.489,3.312,-1.793,-1,a2c-relu-clip,drone 1
5,431.721,0.664,2.918,-1.257,-1,a2c-relu-clip,drone 1
5,431.822,0.512,2.710,-0.770,-1,a2c-relu-clip,drone 1
5,431.928,0.252,2.718,-0.551,-1,a2c-relu-clip,drone 1
5,432.028,0.237,2.851,-0.667,-1,a2c-relu-clip,drone 1
5,432.129,0.511,2.847,-1.086,-1,a2c-relu-clip,drone 1
5,432.234,0.778,2.758,-1.575,-1,a2c-relu-clip,drone 1
5,432.335,0.706,2.748,-1.779,-1,a2c-relu-clip,drone 1
5,432.441,0.356,2.933,-1.588,-1,a2c-relu-clip,drone 1
5,432.547,0.244,2.965,-1.202,-1,a2c-relu-clip,drone 1
5,432.649,0.456,2.839,-0.831,-1,a2c-relu-clip,drone 1
5,432.755,0.761,2.615,-0.710,-1,a2c-relu-clip,drone 1
5,432.861,0.815,2.596,-0.991,-1,a2c-relu-clip,drone 1
5,432.967,0.529,2.843,-1.515,-1,a2c-relu-clip,drone 1
5,433.072,0.309,2.964,-1.819,-1,a2c-relu-clip,drone 1
5,433.173,0.378,3.018,-1.783,-1,a2c-relu-clip,drone 1
5,433.279,0.651,3.052,-1.498,-1,a2c-relu-clip,drone 1
5,433.384,0.683,2.870,-1.065,-1,a2c-relu-clip,drone 1
5,433.485,0.370,2.682,-0.920,-1,a2c-relu-clip,drone 1
5,433.587,-0.113,2.760,-1.073,-1,a2c-relu-clip,drone 1
5,433.687,-0.303,2.931,-1.397,-1,a2c-relu-clip,drone 1
5,433.793,-0.161,2.873,-1.788,-1,a2c-relu-clip,drone 1
5,433.898,0.241,2.786,-2.028,-1,a2c-relu-clip,drone 1
5,433.999,0.615,2.903,-1.953,-1,a2c-relu-clip,drone 1
