simulation,time,x,y,z,collisionApproach,modelName,droneName
4,308.504,200.000,1.022,0.000,6,,drone 1
4,308.607,200.000,1.130,0.000,6,,drone 1
4,308.708,200.000,1.318,0.000,6,,drone 1
4,308.809,200.000,1.578,0.000,6,,drone 1
4,308.911,200.000,1.902,0.000,6,,drone 1
4,309.013,200.000,2.283,0.000,6,,drone 1
4,309.114,200.000,2.715,0.000,6,,drone 1
4,309.215,200.000,3.190,0.000,6,,drone 1
4,309.317,200.000,3.704,0.000,6,,drone 1
4,309.418,200.000,4.252,0.000,6,,drone 1
4,309.521,200.000,4.945,0.000,6,,drone 1
4,309.622,200.000,5.548,0.000,6,,drone 1
4,309.723,200.000,6.170,0.000,6,,drone 1
4,309.826,200.000,6.807,0.000,6,,drone 1
4,309.928,200.000,7.456,0.000,6,,drone 1
4,310.029,200.000,8.113,0.000,6,,drone 1
4,310.130,200.000,8.776,0.000,6,,drone 1
4,310.231,200.000,9.441,0.000,6,,drone 1
4,310.331,200.000,10.107,0.000,6,,drone 1
4,310.432,200.000,10.772,0.000,6,,drone 1
4,310.533,200.000,11.433,0.000,6,,drone 1
4,310.640,200.000,12.089,0.000,6,,drone 1
4,310.740,200.000,12.867,0.000,6,,drone 1
4,310.841,200.000,13.506,0.000,6,,drone 1
4,310.943,200.000,14.135,0.000,6,,drone 1
4,311.044,200.000,14.754,0.000,6,,drone 1
4,311.151,200.000,15.361,0.000,6,,drone 1
4,311.258,200.000,15.955,0.000,6,,drone 1
4,311.359,200.000,16.537,0.000,6,,drone 1
4,311.460,200.000,17.217,0.000,6,,drone 1
4,311.562,200.000,17.768,0.000,6,,drone 1
4,311.663,200.000,18.304,0.000,6,,drone 1
4,311.766,200.000,18.826,0.000,6,,drone 1
4,311.868,200.000,19.332,0.000,6,,drone 1
4,311.969,200.000,19.824,0.000,6,,drone 1
4,312.076,200.000,20.300,0.000,6,,drone 1
4,312.176,200.000,20.760,0.000,6,,drone 1
4,312.277,200.000,21.206,0.000,6,,drone 1
4,312.378,200.000,21.636,0.000,6,,drone 1
4,312.478,200.000,22.051,0.000,6,,drone 1
4,312.579,200.000,22.452,0.000,6,,drone 1
4,312.679,200.000,22.837,0.000,6,,drone 1
4,312.786,200.000,23.280,0.000,6,,drone 1
4,312.889,200.000,23.634,0.000,6,,drone 1
4,312.996,200.000,23.974,0.000,6,,drone 1
4,313.096,200.000,24.300,0.000,6,,drone 1
4,313.204,200.000,24.673,0.000,6,,drone 1
4,313.305,200.000,24.970,0.000,6,,drone 1
4,313.411,200.000,25.254,0.000,6,,drone 1
4,313.511,200.000,25.526,0.000,6,,drone 1
4,313.612,200.000,25.786,0.000,6,,drone 1
4,313.712,200.000,26.034,0.000,6,,drone 1
4,313.814,200.000,26.270,0.000,6,,drone 1
4,313.915,200.000,26.496,0.000,6,,drone 1
4,314.018,200.000,26.711,0.000,6,,drone 1
4,314.119,200.000,26.915,0.000,6,,drone 1
4,314.221,200.000,27.147,0.000,6,,drone 1
4,314.324,200.000,27.330,0.000,6,,drone 1
4,314.426,200.000,27.504,0.000,6,,drone 1
4,314.528,200.000,27.669,0.000,6,,drone 1
4,314.630,200.000,27.826,0.000,6,,drone 1
4,314.732,200.000,27.974,0.000,6,,drone 1
4,314.834,198.713,28.036,0.000,6,,drone 1
4,314.937,196.751,28.056,0.000,6,,drone 1
4,315.039,194.782,28.075,0.000,6,,drone 1
4,315.142,192.418,28.099,0.000,6,,drone 1
4,315.243,190.448,28.118,0.000,6,,drone 1
4,315.345,188.478,28.138,0.000,6,,drone 1
4,315.447,186.509,28.157,0.000,6,,drone 1
4,315.549,184.539,28.177,0.000,6,,drone 1
4,315.651,182.569,28.196,0.000,6,,drone 1
4,315.754,180.599,28.216,0.000,6,,drone 1
4,315.856,178.630,28.235,0.000,6,,drone 1
4,315.959,176.660,28.255,0.000,6,,drone 1
4,316.061,174.296,28.278,0.000,6,,drone 1
4,316.163,172.326,28.297,0.000,6,,drone 1
4,316.265,170.357,28.317,0.000,6,,drone 1
4,316.367,168.387,28.336,0.000,6,,drone 1
4,316.469,166.417,28.356,0.000,6,,drone 1
4,316.571,164.447,28.375,0.000,6,,drone 1
4,316.673,162.478,28.395,0.000,6,,drone 1
4,316.775,160.508,28.414,0.000,6,,drone 1
4,316.878,158.538,28.434,0.000,6,,drone 1
4,316.980,156.568,28.453,0.000,6,,drone 1
4,317.082,154.205,28.476,0.000,6,,drone 1
4,317.188,152.235,28.496,0.000,6,,drone 1
4,317.290,150.265,28.515,0.000,6,,drone 1
4,317.393,148.436,28.536,-0.037,6,,drone 1
4,317.497,146.944,28.559,-0.159,6,,drone 1
4,317.599,145.759,28.585,-0.360,6,,drone 1
4,317.701,144.707,28.618,-0.691,6,,drone 1
4,317.803,144.111,28.647,-1.034,6,,drone 1
4,317.906,143.746,28.678,-1.430,6,,drone 1
4,318.007,143.590,28.710,-1.874,6,,drone 1
4,318.110,143.625,28.743,-2.359,6,,drone 1
4,318.211,143.831,28.777,-2.879,6,,drone 1
4,318.313,144.192,28.812,-3.431,6,,drone 1
4,318.414,144.691,28.847,-4.008,6,,drone 1
4,318.516,145.314,28.882,-4.607,6,,drone 1
4,318.618,146.047,28.917,-5.224,6,,drone 1
4,318.719,146.877,28.952,-5.854,6,,drone 1
4,318.821,147.985,28.994,-6.625,6,,drone 1
4,318.924,148.987,29.029,-7.276,6,,drone 1
4,319.026,150.052,29.064,-7.931,6,,drone 1
4,319.128,151.169,29.098,-8.588,6,,drone 1
4,319.230,152.330,29.132,-9.244,6,,drone 1
4,319.332,153.527,29.165,-9.898,6,,drone 1
4,319.434,154.754,29.198,-10.548,6,,drone 1
4,319.536,156.002,29.230,-11.193,6,,drone 1
4,319.638,157.267,29.261,-11.829,6,,drone 1
4,319.740,158.798,29.298,-12.582,6,,drone 1
4,319.842,160.080,29.328,-13.199,6,,drone 1
4,319.945,161.362,29.357,-13.805,6,,drone 1
4,320.047,162.640,29.385,-14.398,6,,drone 1
4,320.149,163.911,29.412,-14.980,6,,drone 1
4,320.252,165.171,29.439,-15.548,6,,drone 1
4,320.354,166.417,29.465,-16.103,6,,drone 1
4,320.456,167.648,29.490,-16.643,6,,drone 1
4,320.558,168.859,29.514,-17.169,6,,drone 1
4,320.661,170.286,29.542,-17.781,6,,drone 1
4,320.763,171.450,29.565,-18.275,6,,drone 1
4,320.865,172.590,29.587,-18.753,6,,drone 1
4,320.968,173.704,29.608,-19.217,6,,drone 1
4,321.070,174.792,29.628,-19.665,6,,drone 1
4,321.172,175.853,29.647,-20.098,6,,drone 1
4,321.274,176.886,29.666,-20.517,6,,drone 1
4,321.376,177.890,29.684,-20.920,6,,drone 1
4,321.478,178.866,29.701,-21.309,6,,drone 1
4,321.581,179.997,29.720,-21.757,6,,drone 1
4,321.684,180.908,29.736,-22.114,6,,drone 1
4,321.787,181.789,29.751,-22.457,6,,drone 1
4,321.891,182.641,29.765,-22.787,6,,drone 1
4,321.993,183.464,29.779,-23.103,6,,drone 1
4,322.095,184.257,29.792,-23.406,6,,drone 1
4,322.197,185.022,29.804,-23.696,6,,drone 1
4,322.299,185.759,29.816,-23.974,6,,drone 1
4,322.401,186.606,29.830,-24.291,6,,drone 1
4,322.503,187.282,29.840,-24.543,6,,drone 1
4,322.605,187.930,29.850,-24.783,6,,drone 1
4,322.708,188.553,29.860,-25.011,6,,drone 1
4,322.810,189.150,29.869,-25.230,6,,drone 1
4,322.913,189.721,29.878,-25.437,6,,drone 1
4,323.015,190.268,29.886,-25.635,6,,drone 1
4,323.117,190.791,29.894,-25.823,6,,drone 1
4,323.219,191.291,29.901,-26.002,6,,drone 1
4,323.321,191.862,29.910,-26.204,6,,drone 1
4,323.423,192.313,29.916,-26.364,6,,drone 1
4,323.525,192.743,29.922,-26.515,6,,drone 1
4,323.627,193.153,29.928,-26.658,6,,drone 1
4,323.728,193.542,29.934,-26.793,6,,drone 1
4,323.830,193.913,29.939,-26.921,6,,drone 1
4,323.933,194.266,29.944,-27.042,6,,drone 1
4,324.035,194.601,29.948,-27.156,6,,drone 1
4,324.137,194.918,29.952,-27.264,6,,drone 1
4,324.239,195.219,29.956,-27.366,6,,drone 1
4,324.340,195.560,29.961,-27.480,6,,drone 1
4,324.442,195.827,29.964,-27.569,6,,drone 1
4,324.544,196.080,29.968,-27.653,6,,drone 1
4,324.646,196.319,29.971,-27.731,6,,drone 1
4,324.748,196.545,29.974,-27.805,6,,drone 1
4,324.850,196.758,29.976,-27.874,6,,drone 1
4,324.953,196.959,29.979,-27.939,6,,drone 1
4,325.054,197.148,29.981,-28.000,6,,drone 1
4,325.156,197.326,29.983,-28.057,6,,drone 1
4,325.258,197.494,29.985,-28.110,6,,drone 1
4,325.360,195.866,29.986,-27.882,6,,drone 1
4,325.462,193.522,29.986,-27.548,6,,drone 1
4,325.563,191.571,29.986,-27.271,6,,drone 1
4,325.665,189.621,29.986,-26.993,6,,drone 1
4,325.767,187.671,29.986,-26.716,6,,drone 1
4,325.869,185.721,29.986,-26.438,6,,drone 1
4,325.972,183.771,29.986,-26.160,6,,drone 1
4,326.074,181.820,29.987,-25.883,6,,drone 1
4,326.175,179.870,29.987,-25.605,6,,drone 1
4,326.278,177.920,29.987,-25.327,6,,drone 1
4,326.379,175.970,29.987,-25.050,6,,drone 1
4,326.485,173.629,29.987,-24.717,6,,drone 1
4,326.590,171.679,29.987,-24.439,6,,drone 1
4,326.696,169.729,29.987,-24.161,6,,drone 1
4,326.802,167.389,29.988,-23.828,6,,drone 1
4,326.908,165.438,29.988,-23.551,6,,drone 1
4,327.014,163.488,29.988,-23.273,6,,drone 1
4,327.119,161.538,29.988,-22.995,6,,drone 1
4,327.225,159.198,29.988,-22.662,6,,drone 1
4,327.330,157.248,29.988,-22.385,6,,drone 1
4,327.436,155.297,29.989,-22.107,6,,drone 1
4,327.542,152.957,29.989,-21.774,6,,drone 1
4,327.648,151.007,29.989,-21.496,6,,drone 1
4,327.753,149.057,29.989,-21.219,6,,drone 1
4,327.860,146.716,29.989,-20.886,6,,drone 1
4,327.967,144.782,29.989,-20.607,6,,drone 1
4,328.072,142.958,29.989,-20.320,6,,drone 1
4,328.179,141.254,29.990,-20.025,6,,drone 1
4,328.284,139.359,29.990,-19.663,6,,drone 1
4,328.389,137.898,29.990,-19.357,6,,drone 1
4,328.496,136.537,29.990,-19.048,6,,drone 1
4,328.601,135.031,29.991,-18.675,6,,drone 1
4,328.707,133.874,29.991,-18.364,6,,drone 1
4,328.813,132.802,29.991,-18.054,6,,drone 1
4,328.919,131.810,29.991,-17.745,6,,drone 1
